Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Abbey Wood,ABW,2.0,51.4910605627019,0.121394025366647,55.94910381337705,-3.203339129953465,5.561294829351804
Aber,ABE,2.0,51.5749691125956,-3.22982905106563,55.94910381337705,-3.203339129953465,4.374214912015747
Abercynon,ACY,2.0,51.6447124034837,-3.32698855170195,55.94910381337705,-3.203339129953465,4.306167041472309
Aberdare,ABA,2.0,51.7150618291708,-3.44308409477462,55.94910381337705,-3.203339129953465,4.2408241147421215
Aberdeen,ABD,0.0,57.1437058328662,-2.09868538622245,55.94910381337705,-3.203339129953465,1.627062960830499
Aberdour,AUR,0.0,56.0545955695197,-3.30056061487314,55.94910381337705,-3.203339129953465,0.14345915008826185
Aberdovey,AVY,1.0,52.5439615025967,-4.05706796158074,55.94910381337705,-3.203339129953465,3.5105337307335764
Abererch,ABH,1.0,52.8985884658899,-4.37417647351973,55.94910381337705,-3.203339129953465,3.267492000042839
Abergavenny,AGV,1.0,51.8166930409601,-3.00964730040687,55.94910381337705,-3.203339129953465,4.136947584490381
Abergele & Pensarn,AGL,1.0,53.2945771647609,-3.58262268840784,55.94910381337705,-3.203339129953465,2.6814861077259176
Aberystwyth,AYW,1.0,52.4140498933205,-4.08189442746786,55.94910381337705,-3.203339129953465,3.642590510680246
Accrington,ACR,1.0,53.7529733751372,-2.36954810226505,55.94910381337705,-3.203339129953465,2.3490841576276593
Achanalt,AAT,1.0,57.6096018732679,-4.91385256332031,55.94910381337705,-3.203339129953465,2.383927434430357
Achnasheen,ACN,1.0,57.5792959197415,-5.07233352893289,55.94910381337705,-3.203339129953465,2.480053702456746
Achnashellach,ACH,1.0,57.4820809030767,-5.33305678830677,55.94910381337705,-3.203339129953465,2.624064797569963
Acklington,ACK,1.0,55.3070993237817,-1.65183479633575,55.94910381337705,-3.203339129953465,1.6790876873752416
Acle,ACL,2.0,52.6346777628319,1.54391497575916,55.94910381337705,-3.203339129953465,5.7898049698360055
Acocks Green,ACG,2.0,52.4493240670217,-1.81897562150643,55.94910381337705,-3.203339129953465,3.7636313045407235
Acton Bridge (Cheshire),ACB,1.0,53.2665097605329,-2.60312690733168,55.94910381337705,-3.203339129953465,2.7489207999757648
Acton Central,ACC,2.0,51.5087150057177,-0.262970693276422,55.94910381337705,-3.203339129953465,5.325675478903409
Acton Main Line,AML,2.0,51.5171788796431,-0.266756440210259,55.94910381337705,-3.203339129953465,5.316528614796702
Adderley Park,ADD,1.0,52.4830872932844,-1.85594463679675,55.94910381337705,-3.203339129953465,3.7187017140050656
Addiewell,ADW,0.0,55.8434130805542,-3.60652712168835,55.94910381337705,-3.203339129953465,0.4168106136890479
Addlestone,ASN,2.0,51.3730447500684,-0.48445679693337,55.94910381337705,-3.203339129953465,5.322841129669193
Adisham,ADM,2.0,51.2411978022143,1.19908904695378,55.94910381337705,-3.203339129953465,6.44559949599486
Adlington (Cheshire),ADC,1.0,53.3195557900317,-2.13356274381038,55.94910381337705,-3.203339129953465,2.838827984121052
Adlington (Lancs),ADL,1.0,53.6132468473224,-2.6030711963325,55.94910381337705,-3.203339129953465,2.411752341763062
Adwick,AWK,1.0,53.5723210050351,-1.180356329611,55.94910381337705,-3.203339129953465,3.1211465727375396
Aigburth,AIG,2.0,53.3645680055959,-2.92715540113816,55.94910381337705,-3.203339129953465,2.5992504292132557
Ainsdale,ANS,2.0,53.6020355257546,-3.04265252059266,55.94910381337705,-3.203339129953465,2.3525623760467744
Aintree,AIN,2.0,53.4739127558616,-2.95628079876913,55.94910381337705,-3.203339129953465,2.4874904201246792
Airbles,AIR,1.0,55.7828378389089,-3.99419330717581,55.94910381337705,-3.203339129953465,0.8081427497019796
Airdrie,ADR,0.0,55.8639835131324,-3.98291292517007,55.94910381337705,-3.203339129953465,0.7842070949067983
Albany Park,AYP,2.0,51.4354507399114,0.12573706592842,55.94910381337705,-3.203339129953465,5.608548153095709
Albrighton,ALB,1.0,52.6379442676754,-2.26890024505565,55.94910381337705,-3.203339129953465,3.4404874024911387
Alderley Edge,ALD,1.0,53.3037821045932,-2.23679936267512,55.94910381337705,-3.203339129953465,2.816367530116332
Aldermaston,AMT,1.0,51.4019618556841,-1.1374239270022,55.94910381337705,-3.203339129953465,4.994447477869484
Aldershot,AHT,2.0,51.2464179114788,-0.759859888333875,55.94910381337705,-3.203339129953465,5.299608051180615
Aldrington,AGT,2.0,50.8363824121951,-0.183821512855377,55.94910381337705,-3.203339129953465,5.937794772983455
Alexandra Palace,AAP,1.0,51.5979224924556,-0.120235220128854,55.94910381337705,-3.203339129953465,5.33275806748361
Alexandra Parade,AXP,1.0,55.8631759802332,-4.21064896878422,55.94910381337705,-3.203339129953465,1.0109682012378225
Alexandria,ALX,1.0,55.9850887680667,-4.57748537031666,55.94910381337705,-3.203339129953465,1.3746173310664755
Alfreton,ALF,1.0,53.1004322999438,-1.36969621564025,55.94910381337705,-3.203339129953465,3.387798064917264
Allens West,ALW,1.0,54.5246233650745,-1.36111683481751,55.94910381337705,-3.203339129953465,2.3287180018826303
Alloa,ALO,0.0,56.1177936041036,-3.79005640302655,55.94910381337705,-3.203339129953465,0.6104862029707837
Alness,ASS,1.0,57.6943991747966,-4.24971726526612,55.94910381337705,-3.203339129953465,2.0349356502486726
Alnmouth,ALM,0.0,55.3927786386397,-1.63663783937358,55.94910381337705,-3.203339129953465,1.6625434231776393
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,55.94910381337705,-3.203339129953465,5.86655020476342
Alsager,ASG,1.0,53.0930054110113,-2.29905784069112,55.94910381337705,-3.203339129953465,2.995834230077855
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,55.94910381337705,-3.203339129953465,5.843728741093907
Althorpe,ALP,1.0,53.5855003548442,-0.733182290833722,55.94910381337705,-3.203339129953465,3.418815016791416
Altnabreac,ABC,1.0,58.3881525009701,-3.7062809681672,55.94910381337705,-3.203339129953465,2.490363225129056
Alton,AON,2.0,51.1519686627366,-0.966913302570746,55.94910381337705,-3.203339129953465,5.292835358755707
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,55.94910381337705,-3.203339129953465,2.7007777104499353
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,55.94910381337705,-3.203339129953465,3.809033803727616
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,55.94910381337705,-3.203339129953465,3.3632465262375466
Amberley,AMY,2.0,50.8966791881016,-0.541992407726222,55.94910381337705,-3.203339129953465,5.710495685139729
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,55.94910381337705,-3.203339129953465,5.001263911300741
Ammanford,AMF,1.0,51.7959795450084,-3.99673575596767,55.94910381337705,-3.203339129953465,4.228228872079107
Ancaster,ANC,1.0,52.9876865844111,-0.535623734022494,55.94910381337705,-3.203339129953465,3.985812017356501
Anderston,AND,1.0,55.8599021238713,-4.27098003165416,55.94910381337705,-3.203339129953465,1.0713608338906893
Andover,ADV,2.0,51.2115476149434,-1.49223307188506,55.94910381337705,-3.203339129953465,5.037094666102227
Anerley,ANZ,2.0,51.4121513855632,-0.0658859220340606,55.94910381337705,-3.203339129953465,5.516117290642917
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,55.94910381337705,-3.203339129953465,5.36266188682834
Angmering,ANG,2.0,50.8165743892467,-0.489394019247872,55.94910381337705,-3.203339129953465,5.8058897985999165
Annan,ANN,1.0,54.9838388790739,-3.2625810423293,55.94910381337705,-3.203339129953465,0.9670811742440292
Anniesland,ANL,0.0,55.8893555064876,-4.32195784208586,55.94910381337705,-3.203339129953465,1.120213231179178
Ansdell & Fairhaven,AFV,1.0,53.7414654744213,-2.99303444657805,55.94910381337705,-3.203339129953465,2.2176327683989863
Apperley Bridge,APY,1.0,53.8417501065548,-1.70582867126391,55.94910381337705,-3.203339129953465,2.5852421974627617
Appleby,APP,1.0,54.5803488158896,-2.48669258391647,55.94910381337705,-3.203339129953465,1.5450153769764312
Appledore (Kent),APD,2.0,51.0332342031393,0.816341504124954,55.94910381337705,-3.203339129953465,6.350087119468844
Appleford,APF,1.0,51.6396415502262,-1.24214153179695,55.94910381337705,-3.203339129953465,4.734739804523171
Appley Bridge,APB,2.0,53.5786734960166,-2.71925251339081,55.94910381337705,-3.203339129953465,2.4193552326594476
Apsley,APS,1.0,51.7325208234117,-0.462934812195194,55.94910381337705,-3.203339129953465,5.028855529447364
Arbroath,ARB,0.0,56.5595762979872,-2.58893177406225,55.94910381337705,-3.203339129953465,0.8661253104714831
Ardgay,ARD,1.0,57.8814576101148,-4.36209023833324,55.94910381337705,-3.203339129953465,2.253152308863774
Ardlui,AUI,1.0,56.3019723653141,-4.72165858161935,55.94910381337705,-3.203339129953465,1.5587848383446457
Ardrossan Harbour,ADS,1.0,55.6398782290401,-4.82111163323781,55.94910381337705,-3.203339129953465,1.6470605132755214
Ardrossan South Beach,ASB,1.0,55.641422142645,-4.80121264089138,55.94910381337705,-3.203339129953465,1.6272270178009964
Ardrossan Town,ADN,1.0,55.6397124556587,-4.81267645169651,55.94910381337705,-3.203339129953465,1.638807379586106
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,55.94910381337705,-3.203339129953465,2.6680153259022608
Argyle Street,AGS,1.0,55.8573090626122,-4.25069486323156,55.94910381337705,-3.203339129953465,1.0513706807299112
Arisaig,ARG,1.0,56.9125537431151,-5.83907949880085,55.94910381337705,-3.203339129953465,2.8063077270826873
Arlesey,ARL,1.0,52.0260300130868,-0.266319838272065,55.94910381337705,-3.203339129953465,4.900672439801753
Armadale (West Lothian),ARM,0.0,55.8857140292087,-3.69541334262219,55.94910381337705,-3.203339129953465,0.49614039899050316
Armathwaite,AWT,1.0,54.8094679848183,-2.77207147292765,55.94910381337705,-3.203339129953465,1.2185079456988905
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,55.94910381337705,-3.203339129953465,1.7862010468329452
Arram,ARR,1.0,53.8843427696163,-0.426570132093475,55.94910381337705,-3.203339129953465,3.46030117696543
Arrochar & Tarbet,ART,1.0,56.2039766194239,-4.72277124702392,55.94910381337705,-3.203339129953465,1.5406602823618838
Arundel,ARU,2.0,50.84821399905,-0.546174298416944,55.94910381337705,-3.203339129953465,5.751486924253582
Ascot (Berks),ACT,1.0,51.406243053303,-0.675833255037063,55.94910381337705,-3.203339129953465,5.198641152566457
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,55.94910381337705,-3.203339129953465,4.39864093047505
Ash,ASH,1.0,51.2495967734882,-0.712805474371656,55.94910381337705,-3.203339129953465,5.3186581303511655
Ash Vale,AHV,2.0,51.2722464128127,-0.72164859629209,55.94910381337705,-3.203339129953465,5.294504986311565
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,55.94910381337705,-3.203339129953465,2.675016376150998
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,55.94910381337705,-3.203339129953465,4.0990446943353875
Ashfield,ASF,1.0,55.8889269328418,-4.24921509407071,55.94910381337705,-3.203339129953465,1.0476057413307405
Ashford (Surrey),AFS,2.0,51.4365062586203,-0.468070995385795,55.94910381337705,-3.203339129953465,5.276857820633214
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,55.94910381337705,-3.203339129953465,6.3035305102185015
Ashford International (Eurostar),ASI,-999.0,nan,nan,55.94910381337705,-3.203339129953465,nan
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,55.94910381337705,-3.203339129953465,2.7328453753508786
Ashtead,AHD,2.0,51.317872587997,-0.307571763628547,55.94910381337705,-3.203339129953465,5.4620299617273735
Ashton-under-Lyne,AHN,1.0,53.4912746360398,-2.09431253377749,55.94910381337705,-3.203339129953465,2.6964540151829004
Ashurst (Kent),AHS,2.0,51.1286608253579,0.152652111896866,55.94910381337705,-3.203339129953465,5.873614544394204
Ashurst New Forest,ANF,1.0,50.8898511647037,-1.52663085660955,55.94910381337705,-3.203339129953465,5.329858159182873
Ashwell & Morden,AWM,1.0,52.0307706434447,-0.109788918120069,55.94910381337705,-3.203339129953465,4.992332895924166
Askam,ASK,1.0,54.1889331625586,-3.20451175494515,55.94910381337705,-3.203339129953465,1.7601710414195617
Aslockton,ALK,1.0,52.9515495737311,-0.898097621841918,55.94910381337705,-3.203339129953465,3.781463979775533
Aspatria,ASP,1.0,54.7589599137074,-3.33187421074512,55.94910381337705,-3.203339129953465,1.1970646469238821
Aspley Guise,APG,2.0,52.0212361960308,-0.632334507265971,55.94910381337705,-3.203339129953465,4.6944870634903
Aston,AST,1.0,52.5042320347358,-1.8719337575538,55.94910381337705,-3.203339129953465,3.693207526924749
Atherstone,ATH,1.0,52.5789720633612,-1.55281147568713,55.94910381337705,-3.203339129953465,3.7526030365551364
Atherton,ATN,2.0,53.5291462480773,-2.47897234425216,55.94910381337705,-3.203339129953465,2.5260447062707976
Attadale,ATT,1.0,57.3950433711996,-5.4555786528295,55.94910381337705,-3.203339129953465,2.6764386922328214
Attenborough,ATB,1.0,52.9062133028873,-1.23141560765685,55.94910381337705,-3.203339129953465,3.625970909510341
Attleborough,ATL,1.0,52.5145445883409,1.02234755537498,55.94910381337705,-3.203339129953465,5.445422392509423
Auchinleck,AUK,1.0,55.4702784722357,-4.29535018687193,55.94910381337705,-3.203339129953465,1.1923765578672352
Audley End,AUD,1.0,52.0044405435161,0.207160027997398,55.94910381337705,-3.203339129953465,5.214582708038454
Aughton Park,AUG,2.0,53.5542504500956,-2.89522128047861,55.94910381337705,-3.203339129953465,2.4145929762147236
Aviemore,AVM,0.0,57.1885162452285,-3.82886797624022,55.94910381337705,-3.203339129953465,1.3883189524618471
Avoncliff,AVF,2.0,51.3396528744674,-2.28132558221387,55.94910381337705,-3.203339129953465,4.700760251324294
Avonmouth,AVN,2.0,51.5003648679963,-2.69946651797304,55.94910381337705,-3.203339129953465,4.477182798730847
Axminster,AXM,1.0,50.7792744117621,-3.00472359764506,55.94910381337705,-3.203339129953465,5.17364322035029
Aylesbury,AYS,1.0,51.8138902206829,-0.815095998270687,55.94910381337705,-3.203339129953465,4.775321634532319
Aylesbury Vale Parkway,AVP,2.0,51.8311587338339,-0.860182437861177,55.94910381337705,-3.203339129953465,4.737916732260128
