Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Amberley,AMY,1.0,50.8966791881016,-0.541992407726222,51.47503531074714,-3.1719622835054033,2.6928121642824516
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,51.47503531074714,-3.1719622835054033,2.5720890975377184
Ammanford,AMF,0.0,51.7959795450084,-3.99673575596767,51.47503531074714,-3.1719622835054033,0.8850177864783356
Ancaster,ANC,1.0,52.9876865844111,-0.535623734022494,51.47503531074714,-3.1719622835054033,3.03947278704825
Anderston,AND,2.0,55.8599021238713,-4.27098003165416,51.47503531074714,-3.1719622835054033,4.520497426122883
Andover,ADV,1.0,51.2115476149434,-1.49223307188506,51.47503531074714,-3.1719622835054033,1.7002693875414756
Anerley,ANZ,2.0,51.4121513855632,-0.0658859220340606,51.47503531074714,-3.1719622835054033,3.1067128530550736
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,51.47503531074714,-3.1719622835054033,3.126190363308598
Angmering,ANG,1.0,50.8165743892467,-0.489394019247872,51.47503531074714,-3.1719622835054033,2.7621989931112614
Annan,ANN,2.0,54.9838388790739,-3.2625810423293,51.47503531074714,-3.1719622835054033,3.509973538440625
Anniesland,ANL,2.0,55.8893555064876,-4.32195784208586,51.47503531074714,-3.1719622835054033,4.561656779644525
Ansdell & Fairhaven,AFV,2.0,53.7414654744213,-2.99303444657805,51.47503531074714,-3.1719622835054033,2.273482099696317
Apperley Bridge,APY,2.0,53.8417501065548,-1.70582867126391,51.47503531074714,-3.1719622835054033,2.7840414317389715
Appleby,APP,2.0,54.5803488158896,-2.48669258391647,51.47503531074714,-3.1719622835054033,3.1800261832876267
Appledore (Kent),APD,2.0,51.0332342031393,0.816341504124954,51.47503531074714,-3.1719622835054033,4.012699256250108
Appleford,APF,1.0,51.6396415502262,-1.24214153179695,51.47503531074714,-3.1719622835054033,1.9368281668232779
Appley Bridge,APB,1.0,53.5786734960166,-2.71925251339081,51.47503531074714,-3.1719622835054033,2.1517991891626402
Apsley,APS,2.0,51.7325208234117,-0.462934812195194,51.47503531074714,-3.1719622835054033,2.7212365993322813
Arbroath,ARB,2.0,56.5595762979872,-2.58893177406225,51.47503531074714,-3.1719622835054033,5.117859086167347
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,51.47503531074714,-3.1719622835054033,6.516030327331046
