Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Alnmouth,ALM,0.0,55.3927786386397,-1.63663783937358,53.7956274464893,-1.54802567392696,177.880704721149,114.0,60.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.3406777598222266,0.531578947368421,1.5603570589574474,0.6408789541210203
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,53.7956274464893,-1.54802567392696,275.8760111488416,257.0,151.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5473473368386929,0.5875486381322957,1.0734475141978272,0.9315779176658548
Alsager,ASG,2.0,53.0930054110113,-2.29905784069112,53.7956274464893,-1.54802567392696,92.76327574418879,140.0,42.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.4603114719423324,0.305,0.6625948267442057,1.5092179407945323
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,53.7956274464893,-1.54802567392696,285.0712754550862,241.0,125.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.43848683035655095,0.5186721991701245,1.1828683628841752,0.8454026089274302
Althorpe,ALP,1.0,53.5855003548442,-0.733182290833722,53.7956274464893,-1.54802567392696,58.68994514062266,84.0,21.0,NORTHERN,ANYTIME DAY S,0.0,0.3578125682292502,0.25,0.6986898231026507,1.431250272917001
Altnabreac,ABC,2.0,58.3881525009701,-3.7062809681672,53.7956274464893,-1.54802567392696,528.6277426209256,666.0,176.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.332937501780356,0.26426426426426425,0.793735349280669,1.2598657737824837
Alton,AON,2.0,51.1519686627366,-0.966913302570746,53.7956274464893,-1.54802567392696,296.8119886546919,273.0,139.05,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0,0.46847838131555186,0.5093406593406594,1.087223401665538,0.9197741682786454
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,53.7956274464893,-1.54802567392696,69.70733885478853,105.0,24.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.35290401848858,0.2342857142857143,0.6638794176646526,1.5062976398902803
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,53.7956274464893,-1.54802567392696,163.75041815676258,205.0,72.05,CROSSCOUNTRY,ANYTIME S,0.0,0.43999887640607205,0.3514634146341463,0.7987825275939638,1.251905200045035
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,53.7956274464893,-1.54802567392696,81.93590389794481,157.0,48.7,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5943670318284185,0.3101910828025478,0.5218847382034701,1.9161319095905893
Amberley,AMY,2.0,50.8966791881016,-0.541992407726222,53.7956274464893,-1.54802567392696,329.77281808135814,277.0,147.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0,0.4472776163243701,0.5324909747292419,1.1905155887413652,0.8399722015040713
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,53.7956274464893,-1.54802567392696,244.4658257369779,220.0,136.5,CROSSCOUNTRY,ANYTIME S,0.0,0.5583602517386667,0.6204545454545455,1.111208298804445,0.8999212848535287
Ammanford,AMF,2.0,51.7959795450084,-3.99673575596767,53.7956274464893,-1.54802567392696,277.09258857129396,377.0,76.9,CROSSCOUNTRY,ANYTIME S,700.0,0.2775245646103385,0.20397877984084883,0.7349936036373845,1.3605560579726605
Ancaster,ANC,1.0,52.9876865844111,-0.535623734022494,53.7956274464893,-1.54802567392696,112.34437097057894,126.0,61.4,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0,0.5465338358259143,0.4873015873015873,0.8916219918299916,1.1215515197730488
Anderston,AND,1.0,55.8599021238713,-4.27098003165416,53.7956274464893,-1.54802567392696,288.79648254623476,266.0,118.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4085922340868845,0.44360902255639095,1.08570106220389,0.921063849721282
Andover,ADV,2.0,51.2115476149434,-1.49223307188506,53.7956274464893,-1.54802567392696,287.5732029353537,281.0,158.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5494253233167845,0.5622775800711743,1.023392181264604,0.9771425053925091
Anerley,ANZ,3.0,51.4121513855632,-0.0658859220340606,53.7956274464893,-1.54802567392696,283.58592450919065,194.0,136.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0,0.48133559603229253,0.7036082474226805,1.4617831160267558,0.6840960119433316
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,53.7956274464893,-1.54802567392696,263.22429317426133,208.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5033729919156115,0.6370192307692307,1.265501409491641,0.7902006212712995
Angmering,ANG,2.0,50.8165743892467,-0.489394019247872,53.7956274464893,-1.54802567392696,339.2512145739583,294.0,154.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4554147291529248,0.5255102040816326,1.15391569582979,0.8666144360579928
Annan,ANN,1.0,54.9838388790739,-3.2625810423293,53.7956274464893,-1.54802567392696,172.9026072854358,224.0,62.9,NORTHERN,ANYTIME DAY S,0.0,0.36378861480186764,0.28080357142857143,0.7718866396671241,1.2955270225058562
Anniesland,ANL,2.0,55.8893555064876,-4.32195784208586,53.7956274464893,-1.54802567392696,293.3491291474814,321.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.43463568605277614,0.397196261682243,0.9138602154127147,1.0942592566505187
Ansdell & Fairhaven,AFV,1.0,53.7414654744213,-2.99303444657805,53.7956274464893,-1.54802567392696,95.47126256093749,189.0,37.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.39069348199089876,0.19735449735449734,0.5051389553488757,1.9796533001683612
Apperley Bridge,APY,0.0,53.8417501065548,-1.70582867126391,53.7956274464893,-1.54802567392696,11.591669142065719,13.0,4.2,WEST YORKSHIRE PTE,ANYTIME DAY S,1000.0,0.362329182150167,0.3230769230769231,0.8916668570819783,1.1214950876076597
Appleby,APP,0.0,54.5803488158896,-2.48669258391647,53.7956274464893,-1.54802567392696,106.69425716169727,117.0,21.7,NORTHERN,ANYTIME DAY S,321.0,0.20338489228256418,0.18547008547008548,0.9119167278777545,1.0965913547032262
Appledore (Kent),APD,3.0,51.0332342031393,0.816341504124954,53.7956274464893,-1.54802567392696,346.89251194637853,236.0,154.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4453829202974611,0.6546610169491526,1.4698835251965192,0.6803260141760572
Appleford,APF,1.0,51.6396415502262,-1.24214153179695,53.7956274464893,-1.54802567392696,240.80817429248268,297.0,151.0,CROSSCOUNTRY,ANYTIME S,0.0,0.6270551256976735,0.5084175084175084,0.8108019336447229,1.233346836637146
Appley Bridge,APB,0.0,53.5786734960166,-2.71925251339081,53.7956274464893,-1.54802567392696,81.05779916783821,136.0,38.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.47250234268877755,0.28161764705882353,0.596013229175281,1.677815107197748
Apsley,APS,2.0,51.7325208234117,-0.462934812195194,53.7956274464893,-1.54802567392696,240.97960721610636,223.0,139.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5788871581772428,0.625560538116592,1.0806260413278312,0.9253895073370978
Arbroath,ARB,1.0,56.5595762979872,-2.58893177406225,53.7956274464893,-1.54802567392696,314.75686962523025,303.0,136.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.43207952907248803,0.44884488448844884,1.0388015499182517,0.9626477743306168
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,53.7956274464893,-1.54802567392696,487.7759386984353,624.0,176.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.36082140597101287,0.28205128205128205,0.7816922094526207,1.2792758938972273
Ardlui,AUI,2.0,56.3019723653141,-4.72165858161935,53.7956274464893,-1.54802567392696,344.8821036786138,398.0,138.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4015865089046904,0.3479899497487437,0.8665379489412407,1.1540175490546338
Ardrossan Harbour,ADS,1.0,55.6398782290401,-4.82111163323781,53.7956274464893,-1.54802567392696,294.28294032752575,332.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4485479173651351,0.39759036144578314,0.8863943985768848,1.1281659739789762
