Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Basingstoke,BSK,1.0,51.2683569850094,-1.08726383162934,53.38891476507425,-2.597766621328865,257.4385842330849,228.0,113.45,CROSSCOUNTRY,ANYTIME S,267.0,0.440687631723776,0.49758771929824563,1.1291165975135302,0.8856481272192237
Bat & Ball,BBL,2.0,51.2897587469008,0.194227480292899,53.38891476507425,-2.597766621328865,301.2364916213378,250.0,196.5,VIRGIN WEST COAST,ANYTIME S,200.0,0.6523114080315531,0.786,1.2049459664853512,0.8299127328645713
Bath Spa,BTH,1.0,51.3776883852266,-2.3570184714201,53.38891476507425,-2.597766621328865,224.3975756521374,197.0,88.55,CROSSCOUNTRY,ANYTIME S,0.0,0.39461210640381783,0.449492385786802,1.1390739880819156,0.8779060978153824
Bathgate,BHG,1.0,55.8971563834902,-3.63609679157923,53.38891476507425,-2.597766621328865,287.1353621156854,201.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4440414411535661,0.6343283582089553,1.4285341398790317,0.70001827193621
Batley,BTL,2.0,53.7099423400798,-1.6229526318262,53.38891476507425,-2.597766621328865,73.83235236897416,109.0,25.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.3399593700409785,0.23027522935779818,0.6773610309080198,1.4763175830464803
Battersby,BTT,2.0,54.457680170473,-1.09297186288525,53.38891476507425,-2.597766621328865,154.6666958223642,251.0,58.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0,0.3762930325145312,0.23187250996015937,0.6162019753879052,1.622844521669198
Battersea Park,BAK,2.0,51.4769582891996,-0.147533519657093,53.38891476507425,-2.597766621328865,270.21807590849807,159.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6180193513647472,1.050314465408805,1.6994847541414972,0.5884136339341006
Battle,BAT,2.0,50.9129130238687,0.494702777064857,53.38891476507425,-2.597766621328865,347.3596047797203,245.0,213.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.614636811713878,0.8714285714285714,1.4177943052233482,0.7053209314749419
Battlesbridge,BLB,2.0,51.624822766888,0.56528550890708,53.38891476507425,-2.597766621328865,290.91468121174813,226.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.7063926754883253,0.9092920353982301,1.2872331027068502,0.7768600713399587
Bayford,BAY,2.0,51.7577148923117,-0.0956100209046352,53.38891476507425,-2.597766621328865,248.41715926449496,185.0,177.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7125111667972356,0.9567567567567568,1.3427954554837565,0.7447150613417434
Beaconsfield,BCF,2.0,51.6112905925788,-0.643822282354315,53.38891476507425,-2.597766621328865,238.1716773703809,224.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.8166378225465194,0.8683035714285714,1.0632664168320576,0.9404980578427782
Bearley,BER,2.0,52.2444115945748,-1.75025547969474,53.38891476507425,-2.597766621328865,139.59142133189968,218.0,42.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.304459970351257,0.19495412844036697,0.6403276207885307,1.5617005538017417
Bearsden,BRN,1.0,55.9171345827093,-4.3320211452141,53.38891476507425,-2.597766621328865,302.85368014567047,206.0,81.0,VIRGIN WEST COAST,ANYTIME S,275.0,0.26745588814056864,0.3932038834951456,1.4701634958527692,0.6801964562587302
Bearsted,BSD,2.0,51.2758187894535,0.577580355704965,53.38891476507425,-2.597766621328865,319.53301644018785,231.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6540795136865674,0.9047619047619048,1.3832598114293846,0.7229299888114692
Beasdale,BSL,2.0,56.8995610683265,-5.76380325043513,53.38891476507425,-2.597766621328865,439.7751722822499,496.0,125.3,VIRGIN WEST COAST,ANYTIME S,275.0,0.2849183125771862,0.2526209677419355,0.8866434925045361,1.1278490266423333
Beaulieu Road,BEU,2.0,50.8550493435382,-1.50474962699015,53.38891476507425,-2.597766621328865,291.7022512175977,306.0,127.15,CROSSCOUNTRY,ANYTIME S,700.0,0.43588967678261564,0.4155228758169935,0.953275330776463,1.0490148729491182
Beauly,BEL,2.0,57.4782879378611,-4.46986686037102,53.38891476507425,-2.597766621328865,470.3989981843465,439.0,187.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3975348602394681,0.42596810933940776,1.0715239138595591,0.9332502868723342
Bebington,BEB,1.0,53.3576570664328,-3.00363517233964,53.38891476507425,-2.597766621328865,27.236330567069352,67.0,11.6,MERSEYRAIL,ANYTIME DAY S,0.0,0.4259017187148264,0.17313432835820894,0.4065123965234232,2.4599495822321873
Beccles,BCC,2.0,52.4585181871493,1.5694932615698,53.38891476507425,-2.597766621328865,298.72961534251766,448.0,107.1,EAST MIDLANDS TRAINS,ANYTIME S,700.0,0.3585181866792858,0.23906249999999998,0.6668071771038341,1.4996839181355748
