Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Barassie,BSS,2.0,458.0,233.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barbican,ZBB,1.0,118.0,46.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bardon Mill,BLL,1.0,479.0,179.5,CROSSCOUNTRY,ANYTIME S,0.0
Bare Lane,BAR,2.0,300.0,110.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bargeddie,BGI,2.0,458.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bargoed,BGD,1.0,212.0,132.5,GWR,ANYTIME S,700.0
Barking,BKG,2.0,162.0,47.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Barlaston,BRT,2.0,289.0,116.95,CROSSCOUNTRY,ANYTIME S,700.0
Barming,BMG,1.0,275.0,62.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Barmouth,BRM,1.0,409.0,58.8,CROSSCOUNTRY,ANYTIME S,700.0
Barnehurst,BNH,2.0,147.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Barnes,BNS,1.0,101.0,37.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0
Barnes Bridge,BNI,1.0,104.0,37.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0
Barnetby,BTB,1.0,389.0,150.5,CROSSCOUNTRY,ANYTIME S,0.0
Barnham,BAA,0.0,59.0,17.2,SOUTHERN,ANYTIME DAY S,1000.0
Barnhill,BNL,2.0,595.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnsley,BNY,1.0,309.0,160.5,CROSSCOUNTRY,ANYTIME S,0.0
Barnstaple,BNP,2.0,262.0,50.5,GWR,ANYTIME S,700.0
Barnt Green,BTG,1.0,199.0,97.45,CROSSCOUNTRY,ANYTIME S,700.0
Barrhead,BRR,2.0,465.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barrhill,BRL,2.0,547.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barrow Haven,BAV,2.0,445.0,150.5,CROSSCOUNTRY,ANYTIME S,0.0
Barrow-in-Furness,BIF,1.0,412.0,128.0,VIRGIN WEST COAST,ANYTIME S,700.0
Barrow-Upon-Soar,BWS,2.0,278.0,104.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Barry,BRY,1.0,199.0,130.5,GWR,ANYTIME S,700.0
Barry Docks,BYD,1.0,196.0,130.5,GWR,ANYTIME S,700.0
Barry Island,BYI,1.0,204.0,130.5,GWR,ANYTIME S,700.0
Barry Links,BYL,2.0,659.0,199.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barton-on-Humber,BAU,3.0,463.0,150.5,CROSSCOUNTRY,ANYTIME S,0.0
Basildon,BSO,2.0,183.0,52.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Basingstoke,BSK,0.0,40.0,15.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bat & Ball,BBL,2.0,180.0,17.2,SOUTHERN,ANYTIME DAY S,717.0
Bath Spa,BTH,0.0,90.0,29.0,GWR,ANYTIME S,700.0
Bathgate,BHG,1.0,529.0,181.0,CROSSCOUNTRY,ANYTIME S,0.0
Batley,BTL,1.0,366.0,165.0,CROSSCOUNTRY,ANYTIME S,0.0
Battersby,BTT,2.0,520.0,178.0,CROSSCOUNTRY,ANYTIME S,0.0
Battersea Park,BAK,1.0,96.0,31.6,SOUTHERN,ANYTIME DAY S,777.0
Battle,BAT,2.0,192.0,17.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Battlesbridge,BLB,2.0,168.0,57.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
