Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Arundel,ARU,1.0,157.0,40.8,SOUTHERN,ANYTIME DAY S,0.0
Ascot (Berks),ACT,1.0,103.0,25.9,GWR,ANYTIME DAY S,0.0
Ascott-under-Wychwood,AUW,2.0,176.0,41.0,GWR,ANYTIME S,0.0
Ash,ASH,2.0,128.0,31.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Ash Vale,AHV,1.0,134.0,31.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Ashburys,ABY,1.0,140.0,175.0,VIRGIN WEST COAST,ANYTIME S,700.0
Ashchurch for Tewkesbury,ASC,1.0,134.0,115.0,CROSSCOUNTRY,ANYTIME S,0.0
Ashfield,ASF,2.0,361.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Ashford (Surrey),AFS,1.0,102.0,20.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Ashford International,AFK,2.0,98.0,42.5,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Ashford International (Eurostar),ASI,nan,nan,nan,N/A,no route found,-998.0
Ashley,ASY,1.0,141.0,179.5,VIRGIN WEST COAST,ANYTIME S,700.0
Ashtead,AHD,1.0,95.0,16.3,SOUTHERN,ANYTIME DAY S,0.0
Ashton-under-Lyne,AHN,2.0,194.0,145.5,VIRGIN WEST COAST,ANYTIME S,700.0
Ashurst (Kent),AHS,2.0,114.0,22.2,SOUTHERN,ANYTIME DAY S,0.0
Ashurst New Forest,ANF,1.0,158.0,59.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Ashwell & Morden,AWM,2.0,107.0,33.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Askam,ASK,1.0,317.0,177.0,VIRGIN WEST COAST,ANYTIME S,700.0
Aslockton,ALK,2.0,203.0,79.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Aspatria,ASP,1.0,299.0,196.5,VIRGIN WEST COAST,ANYTIME S,700.0
Aspley Guise,APG,1.0,59.0,20.9,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Aston,AST,1.0,90.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Atherstone,ATH,1.0,122.0,87.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Atherton,ATN,1.0,178.0,162.5,VIRGIN WEST COAST,ANYTIME S,200.0
Attadale,ATT,2.0,930.0,199.5,VIRGIN WEST COAST,ANYTIME S,0.0
Attenborough,ATB,1.0,220.0,98.0,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Attleborough,ATL,3.0,215.0,84.1,GREATER ANGLIA,ANYTIME S,0.0
Auchinleck,AUK,1.0,403.0,203.5,VIRGIN WEST COAST,ANYTIME S,0.0
Audley End,AUD,2.0,119.0,33.8,GREATER ANGLIA,ANYTIME DAY S,200.0
Aughton Park,AUG,2.0,173.0,163.5,VIRGIN WEST COAST,ANYTIME S,700.0
Aviemore,AVM,1.0,525.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Avoncliff,AVF,3.0,198.0,108.0,GWR,ANYTIME S,0.0
Avonmouth,AVN,3.0,222.0,115.0,GWR,ANYTIME S,0.0
Axminster,AXM,1.0,253.0,70.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,200.0
Aylesbury,AYS,2.0,138.0,31.9,GWR,ANYTIME DAY S,200.0
Aylesbury Vale Parkway,AVP,2.0,149.0,31.9,GWR,ANYTIME DAY S,200.0
Aylesford,AYL,3.0,118.0,29.8,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Aylesham,AYH,2.0,167.0,51.3,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Ayr,AYR,1.0,389.0,203.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bache,BAC,2.0,147.0,144.0,VIRGIN WEST COAST,ANYTIME S,200.0
Baglan,BAJ,3.0,248.0,125.0,GWR,ANYTIME S,0.0
Bagshot,BAG,1.0,129.0,30.0,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Baildon,BLD,3.0,254.0,144.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Baillieston,BIO,1.0,336.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Balcombe,BAB,1.0,110.0,25.6,SOUTHERN,ANYTIME DAY S,0.0
Baldock,BDK,2.0,102.0,26.0,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Balham,BAL,0.0,53.0,13.7,ATOC,ANYTIME DAY S,0.0
Balloch,BHC,2.0,402.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Balmossie,BSI,2.0,734.0,177.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bamber Bridge,BMB,1.0,250.0,178.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bamford,BAM,1.0,217.0,138.3,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Banavie,BNV,2.0,592.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Banbury,BAN,1.0,82.0,48.2,GWR,ANYTIME DAY S,200.0
Bangor (Gwynedd),BNG,1.0,293.0,160.0,VIRGIN WEST COAST,ANYTIME S,700.0
Bank Hall,BAH,2.0,169.0,154.0,VIRGIN WEST COAST,ANYTIME S,200.0
Banstead,BAD,1.0,98.0,14.5,ATOC,ANYTIME DAY S,0.0
Barassie,BSS,1.0,376.0,203.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barbican,ZBB,1.0,47.0,8.5,LONDON OVERGROUND,ANYTIME DAY S,1000.0
Bardon Mill,BLL,1.0,316.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bare Lane,BAR,2.0,218.0,177.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bargeddie,BGI,1.0,340.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bargoed,BGD,3.0,250.0,128.5,GWR,ANYTIME S,0.0
Barking,BKG,2.0,111.0,9.1,ATOC,ANYTIME DAY S,0.0
Barlaston,BRT,2.0,256.0,45.5,WEST MIDLANDS TRAINS,ANYTIME S,42.0
Barming,BMG,2.0,127.0,30.9,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Barmouth,BRM,1.0,340.0,143.5,VIRGIN WEST COAST,ANYTIME S,700.0
Barnehurst,BNH,2.0,120.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Barnes,BNS,1.0,72.0,13.7,ATOC,ANYTIME DAY S,0.0
Barnes Bridge,BNI,1.0,82.0,13.7,ATOC,ANYTIME DAY S,0.0
Barnetby,BTB,2.0,329.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnham,BAA,1.0,156.0,47.1,SOUTHERN,ANYTIME DAY S,0.0
Barnhill,BNL,2.0,386.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnsley,BNY,2.0,216.0,137.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnstaple,BNP,2.0,397.0,141.5,GWR,ANYTIME S,0.0
Barnt Green,BTG,1.0,116.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Barrhead,BRR,1.0,382.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
