Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Barton-on-Humber,BAU,2.0,53.6889177395454,-0.44343673614012,55.94910381337705,-3.203339129953465,307.80961859785106,383.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.43695840504491307,0.35117493472584854,0.803680466312927,1.2442756069308676
Basildon,BSO,2.0,51.5681040297501,0.456788850539816,55.94910381337705,-3.203339129953465,543.907325374393,375.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3015219548424215,0.43733333333333335,1.4504195343317148,0.6894556894262687
Basingstoke,BSK,2.0,51.2683569850094,-1.08726383162934,55.94910381337705,-3.203339129953465,539.3876357762412,402.0,172.5,CROSSCOUNTRY,ANYTIME S,0.0,0.3198071082066102,0.4291044776119403,1.3417602880005999,0.7452896086901872
Bat & Ball,BBL,2.0,51.2897587469008,0.194227480292899,55.94910381337705,-3.203339129953465,565.0434285900265,405.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.29378272819529266,0.40987654320987654,1.3951689594815468,0.7167590657776719
Bath Spa,BTH,2.0,51.3776883852266,-2.3570184714201,55.94910381337705,-3.203339129953465,511.84772444610337,417.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0,0.396406959158739,0.4865707434052758,1.2274525766093607,0.8146954261665558
Bathgate,BHG,0.0,55.8971563834902,-3.63609679157923,55.94910381337705,-3.203339129953465,27.665811476255524,31.0,5.6,SCOTRAIL,ANYTIME DAY S,1000.0,0.20241589533009935,0.18064516129032257,0.8924455314921137,1.1205165634344787
Batley,BTL,1.0,53.7099423400798,-1.6229526318262,55.94910381337705,-3.203339129953465,269.1433805915535,239.0,116.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4328547844793479,0.4874476987447699,1.1261229313454122,0.8880025192323102
Battersby,BTT,1.0,54.457680170473,-1.09297186288525,55.94910381337705,-3.203339129953465,213.5737831803371,239.0,77.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3628722535413472,0.32426778242677823,0.893614155566264,1.1190512076952515
Battersea Park,BAK,2.0,51.4769582891996,-0.147533519657093,55.94910381337705,-3.203339129953465,536.9529034243812,335.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3007712575349617,0.48208955223880595,1.6028444878339738,0.6238908438031714
Battle,BAT,2.0,50.9129130238687,0.494702777064857,55.94910381337705,-3.203339129953465,611.8086095709572,423.0,174.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2852199156242204,0.41252955082742315,1.4463560509951707,0.6913926894501159
Battlesbridge,BLB,2.0,51.624822766888,0.56528550890708,55.94910381337705,-3.203339129953465,541.4202961261176,361.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.29828951953877336,0.4473684210526316,1.499779213645755,0.6667648083807874
Bayford,BAY,1.0,51.7577148923117,-0.0956100209046352,55.94910381337705,-3.203339129953465,509.2393477514752,311.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3220489554158277,0.5273311897106109,1.6374255554709813,0.610714787404405
Beaconsfield,BCF,2.0,51.6112905925788,-0.643822282354315,55.94910381337705,-3.203339129953465,511.34422599584485,364.0,164.0,CROSSCOUNTRY,ANYTIME S,0.0,0.320723285142429,0.45054945054945056,1.4047918296589144,0.711849242633196
Bearley,BER,3.0,52.2444115945748,-1.75025547969474,55.94910381337705,-3.203339129953465,423.14810400773433,388.0,160.8,CROSSCOUNTRY,ANYTIME S,0.0,0.38000879237559076,0.4144329896907217,1.0905878969271503,0.9169366383192116
Bearsden,BRN,1.0,55.9171345827093,-4.3320211452141,55.94910381337705,-3.203339129953465,70.63212073469333,119.0,17.3,SCOTRAIL,ANYTIME DAY S,0.0,0.24493105714582525,0.1453781512605042,0.5935472330646498,1.68478588441348
Bearsted,BSD,2.0,51.2758187894535,0.577580355704965,55.94910381337705,-3.203339129953465,576.9797826139223,383.0,172.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0,0.29897061421894894,0.45039164490861616,1.5064746282347843,0.6638014217151156
Beasdale,BSL,1.0,56.8995610683265,-5.76380325043513,55.94910381337705,-3.203339129953465,190.15030983805917,375.0,68.0,SCOTRAIL,ANYTIME DAY S,0.0,0.3576118285471738,0.18133333333333335,0.5070674929014911,1.9721240544880911
Beaulieu Road,BEU,1.0,50.8550493435382,-1.50474962699015,55.94910381337705,-3.203339129953465,578.0354070166381,599.0,181.0,CROSSCOUNTRY,ANYTIME S,0.0,0.31312960729201506,0.3021702838063439,0.9650006794935528,1.0362687003752322
Beauly,BEL,1.0,57.4782879378611,-4.46986686037102,55.94910381337705,-3.203339129953465,187.1053373995679,260.0,85.0,SCOTRAIL,ANYTIME DAY S,0.0,0.45428955251276704,0.3269230769230769,0.7196359130752612,1.3895915723919934
Bebington,BEB,2.0,53.3576570664328,-3.00363517233964,55.94910381337705,-3.203339129953465,288.7597541825981,275.0,77.5,VIRGIN WEST COAST,ANYTIME S,317.0,0.2683892020180646,0.2818181818181818,1.0500354697549021,0.9523487813544228
Beccles,BCC,2.0,52.4585181871493,1.5694932615698,55.94910381337705,-3.203339129953465,497.71391036431834,468.0,181.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3636627312013663,0.38675213675213677,1.0634912614622187,0.940299216586958
