Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Bamford,BAM,3.0,270.0,142.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Banavie,BNV,4.0,667.0,229.0,VIRGIN WEST COAST,ANYTIME S,0.0
Banbury,BAN,2.0,166.0,52.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bangor (Gwynedd),BNG,2.0,272.0,185.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bank Hall,BAH,4.0,289.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Banstead,BAD,2.0,172.0,23.9,GREATER ANGLIA,ANYTIME DAY S,0.0
Barassie,BSS,3.0,435.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barbican,ZBB,1.0,61.0,17.2,GREATER ANGLIA,ANYTIME DAY S,0.0
Bardon Mill,BLL,3.0,331.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bare Lane,BAR,3.0,288.0,202.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bargeddie,BGI,3.0,406.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bargoed,BGD,3.0,292.0,133.5,GWR,ANYTIME S,0.0
Barking,BKG,2.0,61.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Barlaston,BRT,4.0,236.0,162.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barming,BMG,2.0,171.0,32.7,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Barmouth,BRM,3.0,396.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barnehurst,BNH,2.0,113.0,23.9,GREATER ANGLIA,ANYTIME DAY S,0.0
Barnes,BNS,2.0,120.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Barnes Bridge,BNI,2.0,108.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Barnetby,BTB,3.0,241.0,128.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnham,BAA,2.0,189.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Barnhill,BNL,4.0,401.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barnsley,BNY,3.0,261.0,142.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnstaple,BNP,3.0,306.0,147.5,GWR,ANYTIME S,0.0
Barnt Green,BTG,3.0,226.0,112.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barrhead,BRR,3.0,397.0,204.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barrhill,BRL,3.0,540.0,214.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barrow Haven,BAV,4.0,292.0,128.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barrow-in-Furness,BIF,3.0,346.0,197.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barrow-Upon-Soar,BWS,3.0,209.0,114.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Barry,BRY,3.0,277.0,133.5,GWR,ANYTIME S,0.0
Barry Docks,BYD,3.0,274.0,133.5,GWR,ANYTIME S,0.0
Barry Island,BYI,3.0,297.0,133.5,GWR,ANYTIME S,0.0
Barry Links,BYL,3.0,594.0,185.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barton-on-Humber,BAU,4.0,294.0,128.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Basildon,BSO,2.0,101.0,22.0,GREATER ANGLIA,ANYTIME DAY S,0.0
Basingstoke,BSK,2.0,141.0,36.6,GREATER ANGLIA,ANYTIME DAY S,0.0
Bat & Ball,BBL,2.0,147.0,28.8,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Bath Spa,BTH,2.0,188.0,115.0,GWR,ANYTIME S,0.0
Bathgate,BHG,3.0,418.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Batley,BTL,3.0,245.0,146.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battersby,BTT,4.0,305.0,162.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battersea Park,BAK,2.0,111.0,19.3,GREATER ANGLIA,ANYTIME DAY S,0.0
Battle,BAT,2.0,155.0,43.1,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Battlesbridge,BLB,1.0,34.0,10.9,GREATER ANGLIA,ANYTIME DAY S,51.0
Bayford,BAY,2.0,108.0,20.1,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Beaconsfield,BCF,2.0,125.0,26.0,GREATER ANGLIA,ANYTIME DAY S,200.0
Bearley,BER,3.0,267.0,97.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bearsden,BRN,3.0,410.0,204.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bearsted,BSD,2.0,191.0,40.2,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Beasdale,BSL,4.0,720.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beaulieu Road,BEU,2.0,204.0,52.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Beauly,BEL,3.0,575.0,198.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bebington,BEB,3.0,263.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beccles,BCC,1.0,116.0,32.0,GREATER ANGLIA,ANYTIME S,0.0
Beckenham Hill,BEC,2.0,104.0,21.5,GREATER ANGLIA,ANYTIME DAY S,0.0
Beckenham Junction,BKJ,2.0,127.0,21.5,GREATER ANGLIA,ANYTIME DAY S,0.0
Bedford,BDM,2.0,143.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bedford St Johns,BSJ,3.0,145.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bedhampton,BDH,2.0,196.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bedminster,BMT,3.0,222.0,121.5,GWR,ANYTIME S,0.0
Bedworth,BEH,3.0,180.0,97.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bedwyn,BDW,2.0,176.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Beeston,BEE,2.0,196.0,112.7,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bekesbourne,BKS,2.0,202.0,43.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Belle Vue,BLV,3.0,224.0,200.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bellgrove,BLG,3.0,464.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bellingham,BGM,2.0,102.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Bellshill,BLH,3.0,426.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
Belmont,BLM,2.0,147.0,22.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Belper,BLP,3.0,243.0,115.2,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Beltring,BEG,3.0,127.0,32.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Belvedere,BVD,2.0,90.0,22.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Bempton,BEM,3.0,383.0,158.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ben Rhydding,BEY,3.0,258.0,149.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Benfleet,BEF,2.0,74.0,22.0,GREATER ANGLIA,ANYTIME DAY S,0.0
Bentham,BEN,3.0,287.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bentley (Hants),BTY,2.0,172.0,36.6,GREATER ANGLIA,ANYTIME DAY S,0.0
Bentley (South Yorks),BYK,3.0,221.0,127.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bere Alston,BAS,3.0,361.0,156.0,GWR,ANYTIME S,0.0
Bere Ferrers,BFE,3.0,356.0,156.0,GWR,ANYTIME S,0.0
Berkhamsted,BKM,2.0,127.0,26.0,GREATER ANGLIA,ANYTIME DAY S,200.0
Berkswell,BKW,2.0,198.0,97.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bermuda Park,BEP,3.0,184.0,97.0,VIRGIN WEST COAST,ANYTIME S,0.0
Berney Arms,BYA,nan,nan,45.6,GREATER ANGLIA,ANYTIME S,0.0
Berry Brow,BBW,3.0,310.0,146.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Berrylands,BRS,2.0,120.0,22.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Berwick (Sussex),BRK,2.0,165.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Berwick-upon-Tweed,BWK,2.0,310.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bescar Lane,BES,4.0,262.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bescot Stadium,BSC,3.0,229.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Betchworth,BTO,3.0,133.0,26.0,GREATER ANGLIA,ANYTIME DAY S,200.0
Bethnal Green,BET,1.0,65.0,18.3,GREATER ANGLIA,ANYTIME DAY S,0.0
Betws-y-Coed,BYC,3.0,300.0,185.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beverley,BEV,2.0,274.0,145.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bexhill,BEX,2.0,227.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bexley,BXY,2.0,108.0,23.9,GREATER ANGLIA,ANYTIME DAY S,0.0
Bexleyheath,BXH,2.0,110.0,22.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Bicester North,BCS,2.0,170.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bicester Village,BIT,2.0,155.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bickley,BKL,2.0,116.0,22.7,GREATER ANGLIA,ANYTIME DAY S,0.0
Bidston,BID,3.0,268.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Biggleswade,BIW,2.0,124.0,35.0,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Bilbrook,BBK,3.0,201.0,112.5,VIRGIN WEST COAST,ANYTIME S,0.0
Billericay,BIC,1.0,27.0,8.0,GREATER ANGLIA,ANYTIME DAY S,51.0
Billingham (Cleveland),BIL,3.0,311.0,162.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Billingshurst,BIG,2.0,174.0,36.6,GREATER ANGLIA,ANYTIME DAY S,0.0
Bingham,BIN,2.0,300.0,121.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bingley,BIY,3.0,248.0,149.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Birchgrove,BCG,3.0,272.0,133.5,GWR,ANYTIME S,0.0
Birchington-on-sea,BCH,2.0,139.0,51.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Birchwood,BWD,3.0,256.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birkbeck,BIK,2.0,119.0,21.5,GREATER ANGLIA,ANYTIME DAY S,0.0
Birkdale,BDL,5.0,268.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Birkenhead Central,BKC,3.0,250.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birkenhead Hamilton Square,BKQ,3.0,252.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birkenhead North,BKN,3.0,255.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birkenhead Park,BKP,3.0,253.0,184.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birmingham International,BHI,2.0,173.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birmingham Moor Street,BMO,3.0,203.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birmingham New Street,BHM,2.0,164.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birmingham Snow Hill,BSW,3.0,205.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishop Auckland,BIA,3.0,291.0,161.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bishopbriggs,BBG,3.0,727.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bishops Stortford,BIS,1.0,101.0,36.3,GREATER ANGLIA,ANYTIME DAY S,0.0
Bishopstone (Sussex),BIP,3.0,191.0,49.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bishopton (Strathclyde),BPT,3.0,407.0,204.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bitterne,BTE,3.0,222.0,52.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Blackburn,BBN,3.0,253.0,202.5,VIRGIN WEST COAST,ANYTIME S,0.0
