Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Armadale (West Lothian),ARM,2.0,335.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Armathwaite,AWT,1.0,268.0,49.0,VIRGIN WEST COAST,ANYTIME S,307.0
Arnside,ARN,1.0,104.0,25.4,NORTHERN,ANYTIME DAY S,317.0
Arram,ARR,1.0,275.0,67.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Arrochar & Tarbet,ART,3.0,359.0,93.3,VIRGIN WEST COAST,ANYTIME S,317.0
Arundel,ARU,2.0,262.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ascot (Berks),ACT,2.0,273.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Ascott-under-Wychwood,AUW,2.0,258.0,75.65,CROSSCOUNTRY,ANYTIME S,0.0
Ash,ASH,2.0,285.0,115.4,VIRGIN WEST COAST,ANYTIME S,200.0
Ash Vale,AHV,2.0,239.0,115.4,VIRGIN WEST COAST,ANYTIME S,200.0
Ashburys,ABY,1.0,90.0,15.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ashchurch for Tewkesbury,ASC,1.0,191.0,71.45,CROSSCOUNTRY,ANYTIME S,0.0
Ashfield,ASF,3.0,241.0,76.3,VIRGIN WEST COAST,ANYTIME S,317.0
Ashford (Surrey),AFS,2.0,207.0,105.8,VIRGIN WEST COAST,ANYTIME S,200.0
Ashford International,AFK,2.0,205.0,213.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ashford International (Eurostar),ASI,nan,nan,nan,N/A,no route found,-998.0
Ashley,ASY,1.0,119.0,15.2,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Ashtead,AHD,2.0,235.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ashton-under-Lyne,AHN,1.0,58.0,20.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ashurst (Kent),AHS,2.0,264.0,196.5,VIRGIN WEST COAST,ANYTIME S,200.0
Ashurst New Forest,ANF,2.0,313.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Ashwell & Morden,AWM,2.0,241.0,115.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Askam,ASK,2.0,186.0,33.4,NORTHERN,ANYTIME DAY S,317.0
Aslockton,ALK,1.0,214.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Aspatria,ASP,2.0,179.0,55.4,NORTHERN,ANYTIME DAY S,0.0
Aspley Guise,APG,2.0,163.0,114.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aston,AST,0.0,112.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Atherstone,ATH,1.0,107.0,51.0,VIRGIN WEST COAST,ANYTIME S,0.0
Atherton,ATN,1.0,62.0,8.7,NORTHERN,ANYTIME DAY S,0.0
Attadale,ATT,3.0,691.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Attenborough,ATB,1.0,197.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Attleborough,ATL,0.0,331.0,97.1,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Auchinleck,AUK,2.0,242.0,71.2,VIRGIN WEST COAST,ANYTIME S,93.0
Audley End,AUD,1.0,296.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aughton Park,AUG,0.0,31.0,6.05,MERSEYRAIL,ANYTIME DAY S,1000.0
Aviemore,AVM,2.0,416.0,159.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Avoncliff,AVF,2.0,249.0,98.8,CROSSCOUNTRY,ANYTIME S,700.0
Avonmouth,AVN,2.0,253.0,92.8,CROSSCOUNTRY,ANYTIME S,0.0
Axminster,AXM,2.0,378.0,150.8,CROSSCOUNTRY,ANYTIME S,700.0
Aylesbury,AYS,2.0,233.0,64.4,CROSSCOUNTRY,ANYTIME S,267.0
Aylesbury Vale Parkway,AVP,2.0,280.0,64.4,CROSSCOUNTRY,ANYTIME S,267.0
Aylesford,AYL,3.0,258.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aylesham,AYH,2.0,311.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ayr,AYR,2.0,269.0,71.2,VIRGIN WEST COAST,ANYTIME S,93.0
Bache,BAC,0.0,42.0,7.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,0.0
Baglan,BAJ,1.0,250.0,84.0,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bagshot,BAG,2.0,239.0,115.4,VIRGIN WEST COAST,ANYTIME S,200.0
Baildon,BLD,2.0,142.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Baillieston,BIO,2.0,271.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Balcombe,BAB,2.0,226.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Baldock,BDK,2.0,221.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Balham,BAL,1.0,245.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Balloch,BHC,3.0,282.0,78.9,VIRGIN WEST COAST,ANYTIME S,317.0
Balmossie,BSI,2.0,517.0,146.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bamber Bridge,BMB,1.0,76.0,13.8,NORTHERN,ANYTIME DAY S,0.0
Bamford,BAM,1.0,149.0,25.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Banavie,BNV,3.0,482.0,111.4,VIRGIN WEST COAST,ANYTIME S,317.0
Banbury,BAN,1.0,176.0,64.4,CROSSCOUNTRY,ANYTIME S,287.0
Bangor (Gwynedd),BNG,1.0,125.0,30.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,39.0
Bank Hall,BAH,0.0,15.0,3.2,MERSEYRAIL,ANYTIME DAY S,1000.0
Banstead,BAD,2.0,236.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barassie,BSS,2.0,290.0,80.4,VIRGIN WEST COAST,ANYTIME S,317.0
Barbican,ZBB,1.0,167.0,165.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bardon Mill,BLL,1.0,266.0,84.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bare Lane,BAR,2.0,104.0,19.9,NORTHERN,ANYTIME DAY S,317.0
Bargeddie,BGI,2.0,275.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bargoed,BGD,2.0,298.0,82.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barking,BKG,2.0,214.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barlaston,BRT,3.0,140.0,22.4,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Barming,BMG,2.0,289.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barmouth,BRM,1.0,287.0,55.8,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barnehurst,BNH,2.0,229.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barnes,BNS,2.0,198.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barnes Bridge,BNI,2.0,187.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barnetby,BTB,1.0,219.0,51.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barnham,BAA,2.0,261.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnhill,BNL,3.0,256.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnsley,BNY,1.0,179.0,33.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,92.0
Barnstaple,BNP,2.0,388.0,73.3,CROSSCOUNTRY,ANYTIME S,700.0
Barnt Green,BTG,1.0,141.0,41.3,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Barrhead,BRR,2.0,252.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Barrhill,BRL,2.0,378.0,78.9,VIRGIN WEST COAST,ANYTIME S,93.0
Barrow Haven,BAV,2.0,279.0,53.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barrow-in-Furness,BIF,1.0,139.0,33.4,NORTHERN,ANYTIME DAY S,317.0
Barrow-Upon-Soar,BWS,1.0,231.0,60.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Barry,BRY,2.0,270.0,79.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Docks,BYD,2.0,267.0,79.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Island,BYI,2.0,275.0,79.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Links,BYL,2.0,524.0,151.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barton-on-Humber,BAU,2.0,284.0,53.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Basildon,BSO,2.0,211.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Basingstoke,BSK,1.0,238.0,121.8,VIRGIN WEST COAST,ANYTIME S,200.0
Bat & Ball,BBL,2.0,279.0,196.5,VIRGIN WEST COAST,ANYTIME S,200.0
Bath Spa,BTH,1.0,242.0,96.3,CROSSCOUNTRY,ANYTIME S,0.0
Bathgate,BHG,2.0,330.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Batley,BTL,1.0,116.0,33.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Battersby,BTT,2.0,255.0,64.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Battersea Park,BAK,2.0,197.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Battle,BAT,2.0,272.0,213.5,VIRGIN WEST COAST,ANYTIME S,0.0
Battlesbridge,BLB,2.0,218.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bayford,BAY,2.0,228.0,177.0,VIRGIN WEST COAST,ANYTIME S,0.0
Beaconsfield,BCF,2.0,217.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bearley,BER,2.0,203.0,45.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bearsden,BRN,2.0,246.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Bearsted,BSD,2.0,250.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0
Beasdale,BSL,3.0,535.0,119.7,VIRGIN WEST COAST,ANYTIME S,317.0
Beaulieu Road,BEU,2.0,334.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Beauly,BEL,3.0,481.0,187.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bebington,BEB,0.0,19.0,3.55,MERSEYRAIL,ANYTIME DAY S,0.0
Beccles,BCC,2.0,482.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Beckenham Hill,BEC,2.0,482.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Beckenham Junction,BKJ,2.0,207.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bedford,BDM,1.0,505.0,61.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bedford St Johns,BSJ,2.0,189.0,61.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bedhampton,BDH,2.0,271.0,137.2,VIRGIN WEST COAST,ANYTIME S,200.0
Bedminster,BMT,2.0,218.0,88.55,CROSSCOUNTRY,ANYTIME S,0.0
Bedworth,BEH,1.0,147.0,44.4,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bedwyn,BDW,2.0,273.0,105.8,CROSSCOUNTRY,ANYTIME S,267.0
Beeston,BEE,1.0,191.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bekesbourne,BKS,2.0,284.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belle Vue,BLV,1.0,86.0,15.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bellgrove,BLG,2.0,270.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bellingham,BGM,2.0,230.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bellshill,BLH,2.0,254.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Belmont,BLM,2.0,233.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Belper,BLP,2.0,172.0,47.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Beltring,BEG,3.0,235.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belvedere,BVD,2.0,203.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bempton,BEM,1.0,201.0,76.5,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ben Rhydding,BEY,1.0,140.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Benfleet,BEF,2.0,218.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bentham,BEN,1.0,194.0,25.4,NORTHERN,ANYTIME DAY S,317.0
Bentley (Hants),BTY,2.0,270.0,122.4,CROSSCOUNTRY,ANYTIME S,267.0
Bentley (South Yorks),BYK,1.0,151.0,38.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,79.0
Bere Alston,BAS,2.0,379.0,90.4,CROSSCOUNTRY,ANYTIME S,817.0
Bere Ferrers,BFE,2.0,374.0,90.4,CROSSCOUNTRY,ANYTIME S,817.0
Berkhamsted,BKM,1.0,173.0,62.0,VIRGIN WEST COAST,ANYTIME S,700.0
Berkswell,BKW,1.0,154.0,44.4,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bermuda Park,BEP,1.0,143.0,51.0,VIRGIN WEST COAST,ANYTIME S,0.0
Berney Arms,BYA,nan,nan,115.8,VIRGIN WEST COAST,ANYTIME S,200.0
Berry Brow,BBW,1.0,110.0,31.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Berrylands,BRS,2.0,184.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Berwick (Sussex),BRK,2.0,270.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Berwick-upon-Tweed,BWK,1.0,242.0,96.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bescar Lane,BES,2.0,87.0,11.1,NORTHERN,ANYTIME DAY S,0.0
Bescot Stadium,BSC,0.0,127.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Betchworth,BTO,2.0,336.0,110.55,CROSSCOUNTRY,ANYTIME S,267.0
Bethnal Green,BET,2.0,197.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Betws-y-Coed,BYC,2.0,148.0,28.6,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Beverley,BEV,1.0,267.0,67.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bexhill,BEX,2.0,365.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bexley,BXY,2.0,218.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bexleyheath,BXH,2.0,226.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bicester North,BCS,2.0,199.0,64.4,CROSSCOUNTRY,ANYTIME S,267.0
Bicester Village,BIT,2.0,227.0,80.95,VIRGIN WEST COAST,ANYTIME S,200.0
Bickley,BKL,2.0,243.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bidston,BID,0.0,19.0,3.55,MERSEYRAIL,ANYTIME DAY S,1000.0
Biggleswade,BIW,2.0,232.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bilbrook,BBK,1.0,109.0,36.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Billericay,BIC,2.0,230.0,196.5,VIRGIN WEST COAST,ANYTIME S,200.0
Billingham (Cleveland),BIL,2.0,206.0,64.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Billingshurst,BIG,2.0,246.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bingham,BIN,1.0,209.0,66.2,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bingley,BIY,1.0,138.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Birchgrove,BCG,2.0,265.0,79.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birchington-on-sea,BCH,2.0,273.0,221.5,VIRGIN WEST COAST,ANYTIME S,0.0
Birchwood,BWD,0.0,50.0,7.0,NORTHERN,ANYTIME DAY S,329.0
Birkbeck,BIK,2.0,256.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Birkdale,BDL,1.0,96.0,6.7,MERSEYRAIL,ANYTIME DAY S,1000.0
Birkenhead Central,BKC,0.0,11.0,3.05,MERSEYRAIL,ANYTIME DAY S,0.0
Birkenhead Hamilton Square,BKQ,0.0,9.0,3.05,MERSEYRAIL,ANYTIME DAY S,0.0
Birkenhead North,BKN,0.0,16.0,3.3,MERSEYRAIL,ANYTIME DAY S,0.0
Birkenhead Park,BKP,0.0,14.0,3.05,MERSEYRAIL,ANYTIME DAY S,0.0
Birmingham International,BHI,1.0,135.0,42.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Birmingham Moor Street,BMO,1.0,122.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Birmingham New Street,BHM,0.0,102.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Birmingham Snow Hill,BSW,1.0,124.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bishop Auckland,BIA,1.0,231.0,64.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Bishopbriggs,BBG,3.0,265.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bishops Stortford,BIS,2.0,223.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishopstone (Sussex),BIP,3.0,281.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishopton (Strathclyde),BPT,2.0,232.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Bitterne,BTE,2.0,288.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Blackburn,BBN,1.0,85.0,17.9,NORTHERN,ANYTIME DAY S,0.0
Blackheath,BKH,2.0,211.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Blackhorse Road,BHO,1.0,181.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool North,BPN,0.0,78.0,19.2,VIRGIN WEST COAST,ANYTIME DAY S,474.0
Blackpool Pleasure Beach,BPB,1.0,123.0,19.2,NORTHERN,ANYTIME DAY S,317.0
Blackpool South,BPS,1.0,125.0,19.2,NORTHERN,ANYTIME DAY S,317.0
Blackridge,BKR,2.0,339.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blackrod,BLK,1.0,112.0,11.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,312.0
Blackwater,BAW,2.0,256.0,115.9,VIRGIN WEST COAST,ANYTIME S,200.0
Blaenau Ffestiniog,BFF,2.0,175.0,29.8,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
