Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Angel Road,AGR,2.0,207.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Angmering,ANG,2.0,384.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Annan,ANN,2.0,218.0,83.5,VIRGIN WEST COAST,ANYTIME S,287.0
Anniesland,ANL,2.0,264.0,117.6,VIRGIN WEST COAST,ANYTIME S,287.0
Ansdell & Fairhaven,AFV,2.0,141.0,42.5,VIRGIN WEST COAST,ANYTIME S,0.0
Apperley Bridge,APY,2.0,186.0,59.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Appleby,APP,2.0,239.0,63.3,NORTHERN,ANYTIME DAY S,0.0
Appledore (Kent),APD,3.0,299.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Appleford,APF,2.0,220.0,64.4,CROSSCOUNTRY,ANYTIME S,700.0
Appley Bridge,APB,1.0,177.0,31.0,VIRGIN WEST COAST,ANYTIME S,0.0
Apsley,APS,1.0,197.0,106.0,VIRGIN WEST COAST,ANYTIME S,700.0
Arbroath,ARB,2.0,349.0,152.5,VIRGIN WEST COAST,ANYTIME S,287.0
Ardgay,ARD,3.0,633.0,189.0,VIRGIN WEST COAST,ANYTIME S,287.0
Ardlui,AUI,3.0,428.0,134.1,VIRGIN WEST COAST,ANYTIME S,287.0
Ardrossan Harbour,ADS,2.0,319.0,123.8,VIRGIN WEST COAST,ANYTIME S,287.0
Ardrossan South Beach,ASB,2.0,314.0,123.8,VIRGIN WEST COAST,ANYTIME S,287.0
Ardrossan Town,ADN,2.0,317.0,123.8,VIRGIN WEST COAST,ANYTIME S,287.0
Ardwick,ADK,1.0,83.0,45.35,CROSSCOUNTRY,ANYTIME S,0.0
Argyle Street,AGS,2.0,257.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Arisaig,ARG,3.0,558.0,162.5,VIRGIN WEST COAST,ANYTIME S,287.0
Arlesey,ARL,2.0,275.0,172.0,VIRGIN WEST COAST,ANYTIME S,0.0
Armadale (West Lothian),ARM,2.0,262.0,131.5,VIRGIN WEST COAST,ANYTIME S,287.0
Armathwaite,AWT,2.0,204.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0
Arnside,ARN,1.0,221.0,52.0,VIRGIN WEST COAST,ANYTIME S,0.0
Arram,ARR,2.0,286.0,88.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Arrochar & Tarbet,ART,3.0,414.0,134.1,VIRGIN WEST COAST,ANYTIME S,287.0
Arundel,ARU,3.0,322.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ascot (Berks),ACT,2.0,223.0,85.05,GWR,ANYTIME S,824.0
Ascott-under-Wychwood,AUW,2.0,211.0,64.95,CROSSCOUNTRY,ANYTIME S,0.0
Ash,ASH,2.0,240.0,89.3,VIRGIN WEST COAST,ANYTIME S,268.0
Ash Vale,AHV,3.0,250.0,89.3,VIRGIN WEST COAST,ANYTIME S,268.0
Ashburys,ABY,1.0,119.0,45.35,CROSSCOUNTRY,ANYTIME S,0.0
Ashchurch for Tewkesbury,ASC,1.0,129.0,59.55,CROSSCOUNTRY,ANYTIME S,0.0
Ashfield,ASF,3.0,277.0,117.6,VIRGIN WEST COAST,ANYTIME S,287.0
Ashford (Surrey),AFS,2.0,280.0,81.55,VIRGIN WEST COAST,ANYTIME S,268.0
Ashford International,AFK,3.0,265.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ashford International (Eurostar),ASI,nan,nan,nan,N/A,no route found,-998.0
Ashley,ASY,1.0,136.0,38.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Ashtead,AHD,2.0,537.0,157.0,VIRGIN WEST COAST,ANYTIME S,0.0
Ashton-under-Lyne,AHN,2.0,123.0,26.8,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Ashurst (Kent),AHS,2.0,265.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ashurst New Forest,ANF,2.0,268.0,48.5,VIRGIN WEST COAST,ANYTIME S,200.0
Ashwell & Morden,AWM,2.0,303.0,108.8,CROSSCOUNTRY,ANYTIME S,700.0
Askam,ASK,2.0,225.0,67.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aslockton,ALK,2.0,200.0,76.2,CROSSCOUNTRY,ANYTIME S,268.0
Aspatria,ASP,2.0,203.0,88.0,VIRGIN WEST COAST,ANYTIME S,0.0
Aspley Guise,APG,2.0,190.0,76.0,VIRGIN WEST COAST,ANYTIME S,0.0
Aston,AST,1.0,91.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Atherstone,ATH,2.0,128.0,27.7,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Atherton,ATN,2.0,126.0,31.0,VIRGIN WEST COAST,ANYTIME S,0.0
Attadale,ATT,3.0,718.0,193.0,VIRGIN WEST COAST,ANYTIME S,287.0
Attenborough,ATB,1.0,153.0,59.55,CROSSCOUNTRY,ANYTIME S,0.0
Attleborough,ATL,2.0,315.0,95.2,CROSSCOUNTRY,ANYTIME S,700.0
Auchinleck,AUK,2.0,270.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Audley End,AUD,1.0,292.0,173.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aughton Park,AUG,2.0,181.0,31.5,VIRGIN WEST COAST,ANYTIME S,0.0
Aviemore,AVM,2.0,443.0,163.5,VIRGIN WEST COAST,ANYTIME S,287.0
Avoncliff,AVF,1.0,186.0,62.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,700.0
