Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Aldershot,AHT,2.0,51.2464179114788,-0.759859888333875,53.3782206064748,-1.46211098820667,241.99572762272305,254.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5330672622498278,0.5078740157480315,0.9527390851288309,1.0496053070655524
Aldrington,AGT,2.0,50.8363824121951,-0.183821512855377,53.3782206064748,-1.46211098820667,296.0653211399479,289.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4728686205495274,0.4844290657439446,1.0244474779928994,0.9761359381343816
Alexandra Palace,AAP,2.0,51.5979224924556,-0.120235220128854,53.3782206064748,-1.46211098820667,218.05988179616085,206.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4952767978703978,0.5242718446601942,1.058543115515344,0.9446946329750181
Alexandra Parade,AXP,2.0,55.8631759802332,-4.21064896878422,53.3782206064748,-1.46211098820667,328.6346193082689,325.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0,0.366820757514048,0.3709230769230769,1.0111834440254428,0.9889402421573258
Alexandria,ALX,2.0,55.9850887680667,-4.57748537031666,53.3782206064748,-1.46211098820667,352.89149109122235,374.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0,0.46388196976300455,0.4377005347593583,0.9435601366075463,1.0598158625006946
Alfreton,ALF,0.0,53.1004322999438,-1.36969621564025,53.3782206064748,-1.46211098820667,31.52497356401248,27.0,10.8,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0,0.3425855370844404,0.4,1.1675916134819437,0.856463842711101
Allens West,ALW,1.0,54.5246233650745,-1.36111683481751,53.3782206064748,-1.46211098820667,127.77142781751435,122.0,66.7,CROSSCOUNTRY,ANYTIME S,95.0,0.5220259422573116,0.5467213114754098,1.047306785389462,0.9548300593012296
Alloa,ALO,1.0,56.1177936041036,-3.79005640302655,53.3782206064748,-1.46211098820667,339.77092874229885,314.0,163.2,CROSSCOUNTRY,ANYTIME S,0.0,0.4803236127472811,0.5197452229299363,1.0820730214722893,0.9241520490358227
Alness,ASS,2.0,57.6943991747966,-4.24971726526612,53.3782206064748,-1.46211098820667,511.6421021179134,628.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0,0.4335061541688448,0.3531847133757962,0.8147167231176965,1.2274204906133208
Alnmouth,ALM,0.0,55.3927786386397,-1.63663783937358,53.3782206064748,-1.46211098820667,224.5310356763281,170.0,87.45,CROSSCOUNTRY,ANYTIME S,0.0,0.3894784511040302,0.5144117647058823,1.3207707980960475,0.7571336385098356
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,53.3782206064748,-1.46211098820667,237.7136048207409,242.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5889439946256907,0.5785123966942148,0.9822876232262021,1.018031762138694
Alsager,ASG,1.0,53.0930054110113,-2.29905784069112,53.3782206064748,-1.46211098820667,64.26879240042066,154.0,30.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0,0.47768129528133246,0.19935064935064933,0.41732982078195235,2.39618630206271
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,53.3782206064748,-1.46211098820667,244.2694171103621,250.0,127.0,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.5199177265102359,0.508,0.9770776684414484,1.0234600915555827
Althorpe,ALP,0.0,53.5855003548442,-0.733182290833722,53.3782206064748,-1.46211098820667,53.608834034084886,75.0,14.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.264881716900829,0.18933333333333333,0.7147844537877984,1.3990231526452237
Altnabreac,ABC,2.0,58.3881525009701,-3.7062809681672,53.3782206064748,-1.46211098820667,575.1274208821216,711.0,248.45,CROSSCOUNTRY,ANYTIME S,0.0,0.43199122660319556,0.34943741209563994,0.8088993261351921,1.236247784724782
Alton,AON,2.0,51.1519686627366,-0.966913302570746,53.3782206064748,-1.46211098820667,250.0148926878006,274.0,115.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.46157250377921555,0.42116788321167886,0.9124631119992722,1.0959347143457976
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,53.3782206064748,-1.46211098820667,58.88371048158594,69.0,22.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0,0.37361775981966727,0.3188405797101449,0.8533871084287817,1.1718011557980472
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,53.3782206064748,-1.46211098820667,119.80091413574993,164.0,52.05,CROSSCOUNTRY,ANYTIME S,0.0,0.43447080830302026,0.3173780487804878,0.730493378876524,1.3689378013774318
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,53.3782206064748,-1.46211098820667,35.37914040295643,97.0,24.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.7038045502631616,0.256701030927835,0.36473340621604566,2.74172856929826
Amberley,AMY,2.0,50.8966791881016,-0.541992407726222,53.3782206064748,-1.46211098820667,283.2097721430087,301.0,128.8,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.4547865669513747,0.4279069767441861,0.9408962529668063,1.0628164336363648
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,53.3782206064748,-1.46211098820667,198.28524789055157,229.0,117.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5900590247872652,0.5109170305676856,0.8658744449369065,1.154901851934049
Ammanford,AMF,2.0,51.7959795450084,-3.99673575596767,53.3782206064748,-1.46211098820667,245.96037481229985,351.0,69.8,CROSSCOUNTRY,ANYTIME S,700.0,0.28378554900669095,0.19886039886039886,0.7007418085820508,1.4270591361224718
