Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
St Helens Junction,SHJ,1.0,100.0,23.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
St Helier (Surrey),SIH,1.0,218.0,114.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
St Ives (Cornwall),SIV,1.0,451.0,217.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St James Park (Exeter),SJP,1.0,291.0,205.0,CROSSCOUNTRY,ANYTIME S,0.0
St James Street (Walthamstow),SJS,2.0,222.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Johns (London),SAJ,2.0,209.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
St Keyne Wishing Well Halt,SKN,1.0,417.0,215.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Leonards Warrior Square,SLQ,2.0,249.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Margarets (Herts),SMT,2.0,207.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Margarets (London),SMG,2.0,220.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Mary Cray,SMY,2.0,213.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
St Michaels,STM,1.0,122.0,29.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
St Neots,SNO,1.0,176.0,68.3,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,700.0
Stafford,STA,1.0,101.0,54.95,CROSSCOUNTRY,ANYTIME S,0.0
Staines,SNS,2.0,220.0,121.5,CROSSCOUNTRY,ANYTIME S,0.0
Stallingborough,SLL,1.0,165.0,24.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Stalybridge,SYB,1.0,103.0,21.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Stamford (Lincs),SMD,1.0,113.0,55.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Stamford Hill,SMH,2.0,190.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stanford-le-Hope,SFO,2.0,258.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stanlow & Thornton,SNT,2.0,165.0,30.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,92.0
Stansted Airport,SSD,1.0,237.0,138.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stansted Mountfitchet,SST,2.0,234.0,127.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Staplehurst,SPU,2.0,242.0,125.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Stapleton Road,SRD,1.0,230.0,180.5,CROSSCOUNTRY,ANYTIME S,0.0
Starbeck,SBE,1.0,103.0,18.9,NORTHERN,ANYTIME DAY S,0.0
Starcross,SCS,1.0,280.0,207.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Staveley (Cumbria),SVL,1.0,208.0,48.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,307.0
Stechford,SCF,1.0,138.0,48.3,CROSSCOUNTRY,ANYTIME S,0.0
Steeton & Silsden,SON,1.0,151.0,20.4,CROSSCOUNTRY,ANYTIME DAY S,0.0
Stepps,SPS,1.0,313.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Stevenage,SVG,1.0,134.0,97.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Stevenston,STV,1.0,368.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Stewartby,SWR,1.0,179.0,140.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Stewarton,STT,1.0,343.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Stirling,STG,1.0,286.0,163.2,CROSSCOUNTRY,ANYTIME S,0.0
Stockport,SPT,0.0,41.0,19.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Stocksfield,SKS,1.0,193.0,87.45,CROSSCOUNTRY,ANYTIME S,0.0
Stocksmoor,SSM,0.0,71.0,19.9,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0
Stockton,STK,2.0,156.0,66.7,CROSSCOUNTRY,ANYTIME S,95.0
Stoke Mandeville,SKM,2.0,246.0,129.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stoke Newington,SKW,2.0,192.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stoke-on-Trent,SOT,1.0,81.0,30.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Stone (Staffs),SNE,2.0,119.0,30.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Stone Crossing,SCG,1.0,217.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stonebridge Park,SBP,2.0,211.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stonegate,SOG,2.0,273.0,128.8,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Stonehaven,STN,1.0,398.0,206.4,CROSSCOUNTRY,ANYTIME S,0.0
Stonehouse,SHU,1.0,210.0,88.55,CROSSCOUNTRY,ANYTIME S,700.0
Stoneleigh,SNL,2.0,211.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stourbridge Junction,SBJ,2.0,167.0,56.6,CROSSCOUNTRY,ANYTIME S,0.0
Stourbridge Town,SBT,3.0,174.0,56.6,CROSSCOUNTRY,ANYTIME S,0.0
Stow,SOI,1.0,284.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Stowmarket,SMK,1.0,256.0,148.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stranraer,STR,1.0,534.0,173.3,CROSSCOUNTRY,ANYTIME S,0.0
Stratford (London),SRA,1.0,177.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stratford International,SFA,1.0,175.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Stratford-upon-Avon,SAV,1.0,197.0,53.6,CROSSCOUNTRY,ANYTIME S,0.0
Stratford-upon-Avon Parkway,STY,1.0,193.0,53.6,CROSSCOUNTRY,ANYTIME S,0.0
Strathcarron,STC,2.0,655.0,248.45,CROSSCOUNTRY,ANYTIME S,0.0
