Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Blair Atholl,BLA,3.0,433.0,179.3,CROSSCOUNTRY,ANYTIME S,0.0
Blairhill,BAI,2.0,411.0,125.5,CROSSCOUNTRY,ANYTIME S,0.0
Blake Street,BKT,1.0,103.0,19.8,CROSSCOUNTRY,ANYTIME DAY S,299.0
Blakedown,BKD,2.0,133.0,24.35,CROSSCOUNTRY,ANYTIME DAY S,268.0
Blantyre,BLT,2.0,356.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blaydon,BLO,2.0,240.0,114.6,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Bleasby,BSB,0.0,75.0,13.3,EAST MIDLANDS TRAINS,ANYTIME DAY S,1000.0
Bletchley,BLY,1.0,144.0,46.0,VIRGIN WEST COAST,ANYTIME S,700.0
Bloxwich,BLX,1.0,99.0,24.7,CROSSCOUNTRY,ANYTIME S,299.0
Bloxwich North,BWN,1.0,101.0,24.7,CROSSCOUNTRY,ANYTIME S,299.0
Blundellsands & Crosby,BLN,3.0,205.0,62.5,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Blythe Bridge,BYB,1.0,77.0,19.6,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bodmin Parkway,BOD,1.0,337.0,163.2,CROSSCOUNTRY,ANYTIME S,0.0
Bodorgan,BOR,1.0,306.0,89.3,CROSSCOUNTRY,ANYTIME S,0.0
Bognor Regis,BOG,2.0,237.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bogston,BGS,2.0,374.0,129.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bolton,BON,2.0,201.0,56.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bolton-Upon-Dearne,BTD,1.0,113.0,36.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bookham,BKA,2.0,182.0,91.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bootle (Cumbria),BOC,2.0,322.0,89.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bootle New Strand,BNW,3.0,258.0,62.5,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bootle Oriel Road,BOT,3.0,252.0,62.5,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bordesley,BBS,2.0,92.0,19.8,CROSSCOUNTRY,ANYTIME DAY S,299.0
Borough Green & Wrotham,BRG,2.0,169.0,98.0,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Borth,BRH,1.0,248.0,66.7,CROSSCOUNTRY,ANYTIME S,0.0
Bosham,BOH,2.0,215.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Boston,BSN,1.0,145.0,30.1,EAST MIDLANDS TRAINS,ANYTIME S,300.0
Botley,BOE,2.0,232.0,104.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bottesford,BTF,1.0,77.0,40.05,CROSSCOUNTRY,ANYTIME S,0.0
Bourne End,BNE,3.0,184.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bournemouth,BMH,1.0,275.0,119.3,CROSSCOUNTRY,ANYTIME S,825.0
Bournville,BRV,1.0,88.0,19.8,CROSSCOUNTRY,ANYTIME DAY S,299.0
Bow Brickhill,BWB,1.0,110.0,46.0,VIRGIN WEST COAST,ANYTIME S,700.0
Bowes Park,BOP,2.0,114.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bowling,BWG,3.0,375.0,125.5,VIRGIN WEST COAST,ANYTIME S,0.0
Box Hill & Westhumble,BXW,2.0,175.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bracknell,BCE,2.0,198.0,85.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bradford Forster Square,BDQ,2.0,225.0,66.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Bradford Interchange,BDI,2.0,226.0,66.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Bradford-on-Avon,BOA,2.0,208.0,93.3,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Brading,BDN,4.0,282.0,nan,N/A,no route found,-998.0
Braintree,BTR,2.0,192.0,114.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Braintree Freeport,BTP,2.0,190.0,114.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bramhall,BML,2.0,165.0,67.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bramley (Hants),BMY,2.0,220.0,88.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bramley (W Yorks),BLE,1.0,443.0,66.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Brampton (Cumbria),BMP,2.0,293.0,122.95,CROSSCOUNTRY,ANYTIME S,0.0
Brampton (Suffolk),BRP,2.0,312.0,150.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Branchton,BCN,2.0,368.0,130.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brandon,BND,1.0,145.0,58.45,CROSSCOUNTRY,ANYTIME S,700.0
Branksome,BSM,2.0,278.0,119.3,CROSSCOUNTRY,ANYTIME S,825.0
Braystones (Cumbria),BYS,2.0,366.0,97.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bredbury,BDY,1.0,142.0,47.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Breich,BRC,2.0,368.0,156.7,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Brentford,BFD,2.0,147.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brentwood,BRE,2.0,196.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bricket Wood,BWO,2.0,148.0,93.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bridge of Allan,BEA,2.0,409.0,168.45,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Bridge of Orchy,BRO,3.0,489.0,135.0,VIRGIN WEST COAST,ANYTIME S,307.0
Bridgend,BGN,2.0,227.0,122.4,CROSSCOUNTRY,ANYTIME S,0.0
Bridgeton,BDG,2.0,340.0,125.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bridgwater,BWT,2.0,237.0,97.45,CROSSCOUNTRY,ANYTIME S,817.0
Bridlington,BDT,1.0,234.0,73.4,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Brierfield,BRF,2.0,298.0,94.55,CROSSCOUNTRY,ANYTIME S,0.0
Brigg,BGG,1.0,156.0,44.2,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Brighouse,BGH,2.0,255.0,59.2,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Brighton (East Sussex),BTN,1.0,179.0,117.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brimsdown,BMD,2.0,123.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brinnington,BNT,1.0,145.0,47.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bristol Parkway,BPW,1.0,156.0,83.2,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bristol Temple Meads,BRI,1.0,167.0,83.2,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Brithdir,BHD,2.0,268.0,113.95,CROSSCOUNTRY,ANYTIME S,0.0
Briton Ferry,BNF,2.0,289.0,122.4,CROSSCOUNTRY,ANYTIME S,0.0
Brixton,BRX,2.0,121.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Broad Green,BGE,2.0,232.0,62.5,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Broadbottom,BDB,2.0,204.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Broadstairs,BSR,1.0,187.0,123.7,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Brockenhurst,BCU,1.0,260.0,111.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Brockholes,BHS,1.0,181.0,59.2,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Brockley,BCY,2.0,158.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bromborough,BOM,2.0,222.0,54.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bromborough Rake,BMR,2.0,224.0,54.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bromley Cross (Lancs),BMC,3.0,217.0,56.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bromley North,BMN,2.0,182.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bromley South,BMS,1.0,163.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bromsgrove,BMV,1.0,95.0,34.8,CROSSCOUNTRY,ANYTIME S,268.0
Brondesbury,BSY,3.0,113.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brondesbury Park,BSP,3.0,115.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brookmans Park,BPK,2.0,132.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brookwood,BKO,2.0,213.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Broome,BME,2.0,212.0,59.55,CROSSCOUNTRY,ANYTIME S,268.0
Broomfleet,BMF,1.0,189.0,58.4,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Brora,BRA,3.0,721.0,213.65,CROSSCOUNTRY,ANYTIME S,0.0
Brough,BUH,1.0,191.0,58.4,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Broughty Ferry,BYF,2.0,473.0,172.05,CROSSCOUNTRY,ANYTIME S,0.0
Broxbourne,BXB,1.0,178.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bruce Grove,BCV,2.0,122.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brundall,BDA,2.0,189.0,66.7,CROSSCOUNTRY,ANYTIME S,700.0
Brundall Gardens,BGA,2.0,186.0,66.7,CROSSCOUNTRY,ANYTIME S,700.0
Brunstane,BSU,2.0,389.0,157.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Brunswick,BRW,2.0,213.0,62.5,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bruton,BRU,2.0,294.0,98.8,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bryn,BYN,2.0,205.0,79.1,CROSSCOUNTRY,ANYTIME S,0.0
Buckenham (Norfolk),BUC,nan,nan,62.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Buckley,BCK,2.0,225.0,62.45,CROSSCOUNTRY,ANYTIME S,0.0
Bucknell,BUK,2.0,221.0,59.55,CROSSCOUNTRY,ANYTIME S,268.0
Buckshaw Parkway,BSV,2.0,214.0,88.05,CROSSCOUNTRY,ANYTIME S,0.0
Bugle,BGL,3.0,443.0,189.9,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Builth Road,BHR,2.0,264.0,70.9,CROSSCOUNTRY,ANYTIME S,0.0
Bulwell,BLW,1.0,57.0,13.3,EAST MIDLANDS TRAINS,ANYTIME DAY S,1000.0
Bures,BUE,3.0,192.0,118.1,CROSSCOUNTRY,ANYTIME S,0.0
Burgess Hill,BUG,1.0,165.0,112.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Burley Park,BUY,2.0,196.0,66.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Burley-in-Wharfedale,BUW,2.0,212.0,65.8,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Burnage,BNA,2.0,192.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Burneside (Cumbria),BUD,2.0,229.0,98.8,CROSSCOUNTRY,ANYTIME S,0.0
Burnham (Bucks),BNM,2.0,168.0,85.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Burnham-on-Crouch,BUU,2.0,173.0,111.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Burnley Barracks,BUB,2.0,288.0,94.55,CROSSCOUNTRY,ANYTIME S,0.0
Burnley Central,BNC,2.0,281.0,94.55,CROSSCOUNTRY,ANYTIME S,0.0
Burnley Manchester Road,BYM,2.0,252.0,94.55,CROSSCOUNTRY,ANYTIME S,0.0
Burnside (Strathclyde),BUI,2.0,385.0,125.5,VIRGIN WEST COAST,ANYTIME S,0.0
Burntisland,BTS,2.0,425.0,156.7,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Burscough Bridge,BCB,2.0,222.0,79.1,CROSSCOUNTRY,ANYTIME S,0.0
Burscough Junction,BCJ,3.0,240.0,67.6,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bursledon,BUO,2.0,307.0,100.35,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Burton Joyce,BUJ,1.0,67.0,13.3,EAST MIDLANDS TRAINS,ANYTIME DAY S,1000.0
Burton-on-Trent,BUT,1.0,99.0,21.9,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bury St Edmunds,BSE,1.0,137.0,63.8,CROSSCOUNTRY,ANYTIME S,700.0
Busby,BUS,2.0,368.0,125.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bush Hill Park,BHK,2.0,130.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bushey,BSH,2.0,133.0,89.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Butlers Lane,BUL,1.0,105.0,19.8,CROSSCOUNTRY,ANYTIME DAY S,299.0
Buxted,BXD,2.0,185.0,106.0,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Buxton,BUX,2.0,193.0,57.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Byfleet & New Haw,BFN,2.0,168.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bynea,BYE,2.0,376.0,140.25,CROSSCOUNTRY,ANYTIME S,0.0
Cadoxton,CAD,2.0,249.0,111.05,CROSSCOUNTRY,ANYTIME S,0.0
Caergwrle,CGW,2.0,216.0,46.55,CROSSCOUNTRY,ANYTIME S,0.0
Caerphilly,CPH,2.0,245.0,113.95,CROSSCOUNTRY,ANYTIME S,0.0
Caersws,CWS,1.0,197.0,54.95,CROSSCOUNTRY,ANYTIME S,0.0
Caldercruix,CAC,2.0,396.0,125.5,CROSSCOUNTRY,ANYTIME S,0.0
Caldicot,CDT,1.0,182.0,89.3,CROSSCOUNTRY,ANYTIME S,268.0
Caledonian Rd & Barnsbury,CIR,2.0,106.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Calstock,CSK,2.0,369.0,155.65,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cam & Dursley,CDU,2.0,177.0,56.6,CROSSCOUNTRY,ANYTIME S,268.0
Camberley,CAM,2.0,179.0,106.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Camborne,CBN,1.0,389.0,184.55,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cambridge,CBG,0.0,106.0,59.05,CROSSCOUNTRY,ANYTIME S,700.0
Cambridge Heath,CBH,2.0,121.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cambuslang,CBL,2.0,344.0,125.0,VIRGIN WEST COAST,ANYTIME S,0.0
Camden Road,CMD,2.0,109.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Camelon,CMO,2.0,399.0,156.7,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Canada Water,ZCW,2.0,164.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Canley,CNL,1.0,100.0,26.45,CROSSCOUNTRY,ANYTIME S,299.0
Cannock,CAO,1.0,109.0,24.7,CROSSCOUNTRY,ANYTIME S,299.0
Canonbury,CNN,2.0,120.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Canterbury East,CBE,2.0,196.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Canterbury West,CBW,1.0,161.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cantley,CNY,2.0,210.0,62.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Capenhurst,CPU,2.0,212.0,52.55,CROSSCOUNTRY,ANYTIME S,0.0
Carbis Bay,CBB,3.0,461.0,184.55,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cardenden,CDD,2.0,419.0,166.2,CROSSCOUNTRY,ANYTIME S,0.0
Cardiff Bay,CDB,3.0,224.0,109.95,CROSSCOUNTRY,ANYTIME S,0.0
Cardiff Central,CDF,1.0,210.0,108.8,CROSSCOUNTRY,ANYTIME S,0.0
Cardiff Queen Street,CDQ,2.0,212.0,109.95,CROSSCOUNTRY,ANYTIME S,0.0
Cardonald,CDO,2.0,354.0,125.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cardross,CDR,3.0,382.0,125.5,VIRGIN WEST COAST,ANYTIME S,307.0
Carfin,CRF,2.0,405.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cark & Cartmel,CAK,2.0,240.0,98.8,CROSSCOUNTRY,ANYTIME S,0.0
Carlisle,CAR,1.0,249.0,122.95,CROSSCOUNTRY,ANYTIME S,0.0
Carlton,CTO,0.0,61.0,13.3,EAST MIDLANDS TRAINS,ANYTIME DAY S,1000.0
Carluke,CLU,2.0,372.0,126.5,VIRGIN WEST COAST,ANYTIME S,0.0
Carmarthen,CMN,2.0,372.0,151.1,CROSSCOUNTRY,ANYTIME S,0.0
Carmyle,CML,2.0,363.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carnforth,CNF,2.0,258.0,92.8,CROSSCOUNTRY,ANYTIME S,0.0
Carnoustie,CAN,2.0,483.0,179.3,CROSSCOUNTRY,ANYTIME S,0.0
Carntyne,CAY,2.0,419.0,125.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carpenders Park,CPK,2.0,194.0,89.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Carrbridge,CAG,2.0,568.0,189.3,CROSSCOUNTRY,ANYTIME S,0.0
Carshalton,CSH,1.0,136.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Carshalton Beeches,CSB,2.0,177.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Carstairs,CRS,2.0,403.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cartsdyke,CDY,2.0,386.0,130.5,VIRGIN WEST COAST,ANYTIME S,0.0
Castle Bar Park,CBP,3.0,162.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Castle Cary,CLC,2.0,299.0,98.8,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Castleford,CFD,1.0,156.0,66.2,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Castleton (Manchester),CAS,2.0,310.0,61.2,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Castleton Moor,CSM,2.0,344.0,110.55,CROSSCOUNTRY,ANYTIME S,79.0
Caterham,CAT,2.0,155.0,92.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Catford,CTF,1.0,145.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Catford Bridge,CFB,2.0,159.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cathays,CYS,2.0,277.0,109.95,CROSSCOUNTRY,ANYTIME S,0.0
Cathcart,CCT,2.0,344.0,125.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cattal,CTL,2.0,183.0,83.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Causeland,CAU,2.0,432.0,166.2,CROSSCOUNTRY,ANYTIME S,0.0
Cefn-y-Bedd,CYB,2.0,214.0,46.55,CROSSCOUNTRY,ANYTIME S,0.0
Chadwell Heath,CTH,2.0,174.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chafford Hundred Lakeside,CFH,2.0,164.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chalfont & Latimer,CFO,2.0,169.0,60.8,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chalkwell,CHW,2.0,173.0,111.6,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chandlers Ford,CFR,3.0,238.0,100.35,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chapel-en-le-Frith,CEF,2.0,183.0,57.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chapelton (Devon),CPN,2.0,311.0,137.2,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chapeltown (South Yorks),CLN,1.0,110.0,36.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chappel & Wakes Colne,CWC,3.0,186.0,118.1,CROSSCOUNTRY,ANYTIME S,0.0
Charing (Kent),CHG,2.0,210.0,112.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Charing Cross (Glasgow),CHC,2.0,429.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Charlbury,CBY,2.0,192.0,71.45,CROSSCOUNTRY,ANYTIME S,0.0
Charlton,CTN,1.0,116.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chartham,CRT,1.0,150.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chassen Road,CSR,2.0,237.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chatelherault,CTE,2.0,367.0,126.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chatham,CTM,1.0,135.0,106.8,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chathill,CHT,2.0,254.0,122.95,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Cheadle Hulme,CHU,2.0,171.0,67.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cheam,CHE,2.0,147.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cheddington,CED,2.0,100.0,55.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chelford (Cheshire),CEL,2.0,192.0,58.45,CROSSCOUNTRY,ANYTIME S,0.0
Chelmsford,CHM,2.0,180.0,104.7,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chelsfield,CLD,2.0,144.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cheltenham Spa,CNM,1.0,125.0,56.6,CROSSCOUNTRY,ANYTIME S,268.0
Chepstow,CPW,1.0,177.0,81.55,CROSSCOUNTRY,ANYTIME S,268.0
Cherry Tree,CYT,2.0,258.0,97.45,CROSSCOUNTRY,ANYTIME S,0.0
Chertsey,CHY,2.0,191.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Cheshunt,CHN,1.0,219.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chessington North,CSN,2.0,150.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chessington South,CSS,2.0,152.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chester,CTR,1.0,195.0,52.55,CROSSCOUNTRY,ANYTIME S,0.0
Chester Road,CRD,1.0,93.0,19.8,CROSSCOUNTRY,ANYTIME DAY S,299.0
Chesterfield,CHD,0.0,129.0,34.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chester-le-Street,CLS,1.0,165.0,111.05,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Chestfield & Swalecliffe,CSW,1.0,170.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chetnole,CNO,2.0,307.0,102.2,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chichester,CCH,2.0,206.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chilham,CIL,1.0,146.0,120.4,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chilworth,CHL,2.0,193.0,98.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chingford,CHI,2.0,131.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chinley,CLY,1.0,124.0,45.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chippenham,CPM,2.0,218.0,88.05,CROSSCOUNTRY,ANYTIME S,0.0
Chipstead,CHP,2.0,163.0,92.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chirk,CRK,1.0,166.0,49.55,CROSSCOUNTRY,ANYTIME S,268.0
Chislehurst,CIT,2.0,130.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chiswick,CHK,2.0,142.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cholsey,CHO,2.0,222.0,81.55,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Chorley,CRL,2.0,218.0,88.05,CROSSCOUNTRY,ANYTIME S,0.0
Chorleywood,CLW,2.0,166.0,91.1,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Christchurch,CHR,2.0,245.0,112.95,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Christs Hospital,CHH,2.0,178.0,106.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Church & Oswaldtwistle,CTW,2.0,273.0,97.45,CROSSCOUNTRY,ANYTIME S,0.0
Church Fenton,CHF,1.0,206.0,83.2,LONDON NORTH EASTERN RAILWAY,ANYTIME S,76.0
Church Stretton,CTT,2.0,166.0,59.55,CROSSCOUNTRY,ANYTIME S,268.0
Cilmeri,CIM,2.0,268.0,70.9,CROSSCOUNTRY,ANYTIME S,0.0
City Thameslink,CTK,1.0,101.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Clacton-on-Sea,CLT,2.0,217.0,123.7,CROSSCOUNTRY,ANYTIME S,0.0
Clandon,CLA,2.0,171.0,95.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Clapham (North Yorkshire),CPY,2.0,244.0,76.5,EAST MIDLANDS TRAINS,ANYTIME S,79.0
Clapham High Street,CLP,2.0,147.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Clapham Junction,CLJ,2.0,132.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Clapton,CPT,2.0,128.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Clarbeston Road,CLR,2.0,361.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Clarkston,CKS,2.0,365.0,125.5,VIRGIN WEST COAST,ANYTIME S,0.0
Claverdon,CLV,3.0,123.0,26.9,CROSSCOUNTRY,ANYTIME DAY S,201.0
Claygate,CLG,2.0,154.0,91.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cleethorpes,CLE,1.0,181.0,36.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Cleland,CEA,2.0,409.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clifton (Manchester),CLI,3.0,159.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Clifton Down,CFN,2.0,219.0,85.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Clitheroe,CLH,3.0,240.0,74.9,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Clock House,CLK,2.0,144.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Clunderwen,CUW,2.0,399.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Clydebank,CYK,2.0,405.0,125.5,VIRGIN WEST COAST,ANYTIME S,0.0
Coatbridge Central,CBC,2.0,405.0,124.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Coatbridge Sunnyside,CBS,2.0,408.0,125.5,CROSSCOUNTRY,ANYTIME S,0.0
Coatdyke,COA,2.0,406.0,125.5,CROSSCOUNTRY,ANYTIME S,0.0
Cobham & Stoke d'Abernon,CSD,2.0,160.0,91.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Codsall,CSL,1.0,98.0,28.9,CROSSCOUNTRY,ANYTIME S,268.0
