Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Abbey Wood,ABW,2.0,51.4910605627019,0.121394025366647,53.38891476507425,-2.597766621328865,3.315974245376454
Aber,ABE,2.0,51.5749691125956,-3.22982905106563,53.38891476507425,-2.597766621328865,1.920911696364754
Abercynon,ACY,2.0,51.6447124034837,-3.32698855170195,53.38891476507425,-2.597766621328865,1.8905042983064293
Aberdare,ABA,2.0,51.7150618291708,-3.44308409477462,53.38891476507425,-2.597766621328865,1.8751920653483218
Aberdeen,ABD,1.0,57.1437058328662,-2.09868538622245,53.38891476507425,-2.597766621328865,3.787814414937142
Aberdour,AUR,1.0,56.0545955695197,-3.30056061487314,53.38891476507425,-2.597766621328865,2.756768678825058
Aberdovey,AVY,1.0,52.5439615025967,-4.05706796158074,53.38891476507425,-2.597766621328865,1.6862699716926612
Abererch,ABH,1.0,52.8985884658899,-4.37417647351973,53.38891476507425,-2.597766621328865,1.8428379859967587
Abergavenny,AGV,1.0,51.8166930409601,-3.00964730040687,53.38891476507425,-2.597766621328865,1.625277466641998
Abergele & Pensarn,AGL,0.0,53.2945771647609,-3.58262268840784,53.38891476507425,-2.597766621328865,0.9893639652297566
Aberystwyth,AYW,1.0,52.4140498933205,-4.08189442746786,53.38891476507425,-2.597766621328865,1.775668004761699
Accrington,ACR,1.0,53.7529733751372,-2.36954810226505,53.38891476507425,-2.597766621328865,0.4296770461691563
Achanalt,AAT,2.0,57.6096018732679,-4.91385256332031,53.38891476507425,-2.597766621328865,4.814400664253286
Achnasheen,ACN,2.0,57.5792959197415,-5.07233352893289,53.38891476507425,-2.597766621328865,4.866495207189604
Achnashellach,ACH,2.0,57.4820809030767,-5.33305678830677,53.38891476507425,-2.597766621328865,4.9229890646695456
Acklington,ACK,2.0,55.3070993237817,-1.65183479633575,53.38891476507425,-2.597766621328865,2.1387423918739037
Acle,ACL,1.0,52.6346777628319,1.54391497575916,53.38891476507425,-2.597766621328865,4.209798083900122
Acocks Green,ACG,2.0,52.4493240670217,-1.81897562150643,53.38891476507425,-2.597766621328865,1.2203876848244997
Acton Bridge (Cheshire),ACB,1.0,53.2665097605329,-2.60312690733168,53.38891476507425,-2.597766621328865,0.12252231552986455
Acton Central,ACC,2.0,51.5087150057177,-0.262970693276422,53.38891476507425,-2.597766621328865,2.997736339429253
Acton Main Line,AML,2.0,51.5171788796431,-0.266756440210259,53.38891476507425,-2.597766621328865,2.989482177449688
Adderley Park,ADD,1.0,52.4830872932844,-1.85594463679675,53.38891476507425,-2.597766621328865,1.1708216197971208
Addiewell,ADW,1.0,55.8434130805542,-3.60652712168835,53.38891476507425,-2.597766621328865,2.6537067900918223
Addlestone,ASN,2.0,51.3730447500684,-0.48445679693337,53.38891476507425,-2.597766621328865,2.920583902456182
Adisham,ADM,2.0,51.2411978022143,1.19908904695378,53.38891476507425,-2.597766621328865,4.362201407354593
Adlington (Cheshire),ADC,1.0,53.3195557900317,-2.13356274381038,53.38891476507425,-2.597766621328865,0.4693569082501602
Adlington (Lancs),ADL,1.0,53.6132468473224,-2.6030711963325,53.38891476507425,-2.597766621328865,0.22439478969388202
Adwick,AWK,1.0,53.5723210050351,-1.180356329611,53.38891476507425,-2.597766621328865,1.4292269882437503
Aigburth,AIG,1.0,53.3645680055959,-2.92715540113816,53.38891476507425,-2.597766621328865,0.3302873490785756
Ainsdale,ANS,2.0,53.6020355257546,-3.04265252059266,53.38891476507425,-2.597766621328865,0.49329901884833355
Aintree,AIN,1.0,53.4739127558616,-2.95628079876913,53.38891476507425,-2.597766621328865,0.36845226809392345
Airbles,AIR,1.0,55.7828378389089,-3.99419330717581,53.38891476507425,-2.597766621328865,2.7714391879280735
Airdrie,ADR,1.0,55.8639835131324,-3.98291292517007,53.38891476507425,-2.597766621328865,2.836299629915556
