Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Abbey Wood,ABW,1.0,51.4910605627019,0.121394025366647,52.1940653655991,0.137456461171047,0.7031882783014148
Aber,ABE,2.0,51.5749691125956,-3.22982905106563,52.1940653655991,0.137456461171047,3.423724856264298
Abercynon,ACY,2.0,51.6447124034837,-3.32698855170195,52.1940653655991,0.137456461171047,3.5077297393336253
Aberdare,ABA,2.0,51.7150618291708,-3.44308409477462,52.1940653655991,0.137456461171047,3.612438935218494
Aberdeen,ABD,1.0,57.1437058328662,-2.09868538622245,52.1940653655991,0.137456461171047,5.431323146054974
Aberdour,AUR,2.0,56.0545955695197,-3.30056061487314,52.1940653655991,0.137456461171047,5.169492709207996
Aberdovey,AVY,1.0,52.5439615025967,-4.05706796158074,52.1940653655991,0.137456461171047,4.2090928285970435
Abererch,ABH,1.0,52.8985884658899,-4.37417647351973,52.1940653655991,0.137456461171047,4.5663097284601575
Abergavenny,AGV,2.0,51.8166930409601,-3.00964730040687,52.1940653655991,0.137456461171047,3.1696485542629675
Abergele & Pensarn,AGL,2.0,53.2945771647609,-3.58262268840784,52.1940653655991,0.137456461171047,3.8794477827683047
Aberystwyth,AYW,1.0,52.4140498933205,-4.08189442746786,52.1940653655991,0.137456461171047,4.225081669494064
Accrington,ACR,2.0,53.7529733751372,-2.36954810226505,52.1940653655991,0.137456461171047,2.9521629466022805
Achanalt,AAT,2.0,57.6096018732679,-4.91385256332031,52.1940653655991,0.137456461171047,7.405657197494452
Achnasheen,ACN,2.0,57.5792959197415,-5.07233352893289,52.1940653655991,0.137456461171047,7.492837904442882
Achnashellach,ACH,2.0,57.4820809030767,-5.33305678830677,52.1940653655991,0.137456461171047,7.608523085153704
Acklington,ACK,2.0,55.3070993237817,-1.65183479633575,52.1940653655991,0.137456461171047,3.590618836494382
Acle,ACL,1.0,52.6346777628319,1.54391497575916,52.1940653655991,0.137456461171047,1.4738605218448027
Acocks Green,ACG,2.0,52.4493240670217,-1.81897562150643,52.1940653655991,0.137456461171047,1.9730138110975506
Acton Bridge (Cheshire),ACB,1.0,53.2665097605329,-2.60312690733168,52.1940653655991,0.137456461171047,2.942946513265009
