Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Abbey Wood,ABW,2.0,51.4910605627019,0.121394025366647,53.0896271575516,-2.4329691730368,3.0133347818533625
Aber,ABE,1.0,51.5749691125956,-3.22982905106563,53.0896271575516,-2.4329691730368,1.7114831750157622
Abercynon,ACY,1.0,51.6447124034837,-3.32698855170195,53.0896271575516,-2.4329691730368,1.6991319242342269
Aberdare,ABA,1.0,51.7150618291708,-3.44308409477462,53.0896271575516,-2.4329691730368,1.7058024496125013
Aberdeen,ABD,1.0,57.1437058328662,-2.09868538622245,53.0896271575516,-2.4329691730368,4.067837208611915
Aberdour,AUR,1.0,56.0545955695197,-3.30056061487314,53.0896271575516,-2.4329691730368,3.0892964561395373
Aberdovey,AVY,1.0,52.5439615025967,-4.05706796158074,53.0896271575516,-2.4329691730368,1.7133148811433494
Abererch,ABH,1.0,52.8985884658899,-4.37417647351973,53.0896271575516,-2.4329691730368,1.9505849289790074
Abergavenny,AGV,0.0,51.8166930409601,-3.00964730040687,53.0896271575516,-2.4329691730368,1.3974687573501003
Abergele & Pensarn,AGL,0.0,53.2945771647609,-3.58262268840784,53.0896271575516,-2.4329691730368,1.1677789648987877
Aberystwyth,AYW,1.0,52.4140498933205,-4.08189442746786,53.0896271575516,-2.4329691730368,1.781953740882885
Accrington,ACR,1.0,53.7529733751372,-2.36954810226505,53.0896271575516,-2.4329691730368,0.6663710952637161
Achanalt,AAT,2.0,57.6096018732679,-4.91385256332031,53.0896271575516,-2.4329691730368,5.156059913043997
Achnasheen,ACN,2.0,57.5792959197415,-5.07233352893289,53.0896271575516,-2.4329691730368,5.208010157186579
Achnashellach,ACH,2.0,57.4820809030767,-5.33305678830677,53.0896271575516,-2.4329691730368,5.263473955746315
Acklington,ACK,2.0,55.3070993237817,-1.65183479633575,53.0896271575516,-2.4329691730368,2.3510324800966407
Acle,ACL,2.0,52.6346777628319,1.54391497575916,53.0896271575516,-2.4329691730368,4.00282231490487
Acocks Green,ACG,1.0,52.4493240670217,-1.81897562150643,53.0896271575516,-2.4329691730368,0.8871167505255525
Acton Bridge (Cheshire),ACB,0.0,53.2665097605329,-2.60312690733168,53.0896271575516,-2.4329691730368,0.24544064410322852
Acton Central,ACC,2.0,51.5087150057177,-0.262970693276422,53.0896271575516,-2.4329691730368,2.684804766454805
Acton Main Line,AML,2.0,51.5171788796431,-0.266756440210259,53.0896271575516,-2.4329691730368,2.6767650607696662
Adderley Park,ADD,0.0,52.4830872932844,-1.85594463679675,53.0896271575516,-2.4329691730368,0.8371666037105849
Addiewell,ADW,1.0,55.8434130805542,-3.60652712168835,53.0896271575516,-2.4329691730368,2.9934219830439095
Addlestone,ASN,2.0,51.3730447500684,-0.48445679693337,53.0896271575516,-2.4329691730368,2.596797189136848
Adisham,ADM,2.0,51.2411978022143,1.19908904695378,53.0896271575516,-2.4329691730368,4.075357407034847
Adlington (Cheshire),ADC,1.0,53.3195557900317,-2.13356274381038,53.0896271575516,-2.4329691730368,0.37750680245034735
Adlington (Lancs),ADL,1.0,53.6132468473224,-2.6030711963325,53.0896271575516,-2.4329691730368,0.550556334851361
Adwick,AWK,2.0,53.5723210050351,-1.180356329611,53.0896271575516,-2.4329691730368,1.3423979610807277
Aigburth,AIG,1.0,53.3645680055959,-2.92715540113816,53.0896271575516,-2.4329691730368,0.5655196707174469
Ainsdale,ANS,2.0,53.6020355257546,-3.04265252059266,53.0896271575516,-2.4329691730368,0.796414540356582
Aintree,AIN,1.0,53.4739127558616,-2.95628079876913,53.0896271575516,-2.4329691730368,0.6492537860460189
Airbles,AIR,1.0,55.7828378389089,-3.99419330717581,53.0896271575516,-2.4329691730368,3.1130057133251703
Airdrie,ADR,1.0,55.8639835131324,-3.98291292517007,53.0896271575516,-2.4329691730368,3.177951985560602
Albany Park,AYP,2.0,51.4354507399114,0.12573706592842,53.0896271575516,-2.4329691730368,3.0468470979024342
Albrighton,ALB,1.0,52.6379442676754,-2.26890024505565,53.0896271575516,-2.4329691730368,0.48055805698770193
Alderley Edge,ALD,0.0,53.3037821045932,-2.23679936267512,53.0896271575516,-2.4329691730368,0.2904219961361928
Aldermaston,AMT,2.0,51.4019618556841,-1.1374239270022,53.0896271575516,-2.4329691730368,2.1275929252679804
Aldershot,AHT,2.0,51.2464179114788,-0.759859888333875,53.0896271575516,-2.4329691730368,2.48932018900088
Aldrington,AGT,2.0,50.8363824121951,-0.183821512855377,53.0896271575516,-2.4329691730368,3.1836735196587345
Alexandra Palace,AAP,2.0,51.5979224924556,-0.120235220128854,53.0896271575516,-2.4329691730368,2.7520757883463833
Alexandra Parade,AXP,2.0,55.8631759802332,-4.21064896878422,53.0896271575516,-2.4329691730368,3.2943464492987227
Alexandria,ALX,2.0,55.9850887680667,-4.57748537031666,53.0896271575516,-2.4329691730368,3.6031441351078928
Alfreton,ALF,1.0,53.1004322999438,-1.36969621564025,53.0896271575516,-2.4329691730368,1.0633278577338796
Allens West,ALW,2.0,54.5246233650745,-1.36111683481751,53.0896271575516,-2.4329691730368,1.791111819667121
Alloa,ALO,1.0,56.1177936041036,-3.79005640302655,53.0896271575516,-2.4329691730368,3.318354679328998
Alness,ASS,2.0,57.6943991747966,-4.24971726526612,53.0896271575516,-2.4329691730368,4.950201911177109
Alnmouth,ALM,1.0,55.3927786386397,-1.63663783937358,53.0896271575516,-2.4329691730368,2.4369346191090466
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,53.0896271575516,-2.4329691730368,3.646157322503681
Alsager,ASG,0.0,53.0930054110113,-2.29905784069112,53.0896271575516,-2.4329691730368,0.13395393807959913
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,53.0896271575516,-2.4329691730368,3.4965381482563362
Althorpe,ALP,1.0,53.5855003548442,-0.733182290833722,53.0896271575516,-2.4329691730368,1.7706399048657095
Altnabreac,ABC,2.0,58.3881525009701,-3.7062809681672,53.0896271575516,-2.4329691730368,5.44937553692773
Alton,AON,2.0,51.1519686627366,-0.966913302570746,53.0896271575516,-2.4329691730368,2.4297819362767306
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,53.0896271575516,-2.4329691730368,0.31027142637684185
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,53.0896271575516,-2.4329691730368,0.877146536034384
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,53.0896271575516,-2.4329691730368,0.9527164214673631
Amberley,AMY,2.0,50.8966791881016,-0.541992407726222,53.0896271575516,-2.4329691730368,2.895654317017022
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,53.0896271575516,-2.4329691730368,2.309849848475785
Ammanford,AMF,0.0,51.7959795450084,-3.99673575596767,53.0896271575516,-2.4329691730368,2.029504883297895
Ancaster,ANC,2.0,52.9876865844111,-0.535623734022494,53.0896271575516,-2.4329691730368,1.900081997020287
Anderston,AND,1.0,55.8599021238713,-4.27098003165416,53.0896271575516,-2.4329691730368,3.3245612199827157
Andover,ADV,2.0,51.2115476149434,-1.49223307188506,53.0896271575516,-2.4329691730368,2.1005159319494804
Anerley,ANZ,2.0,51.4121513855632,-0.0658859220340606,53.0896271575516,-2.4329691730368,2.9012080385221894
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,53.0896271575516,-2.4329691730368,2.804727053664034
Angmering,ANG,2.0,50.8165743892467,-0.489394019247872,53.0896271575516,-2.4329691730368,2.990694445429722
Annan,ANN,1.0,54.9838388790739,-3.2625810423293,53.0896271575516,-2.4329691730368,2.067920186956809
Anniesland,ANL,1.0,55.8893555064876,-4.32195784208586,53.0896271575516,-2.4329691730368,3.377389083246353
Ansdell & Fairhaven,AFV,1.0,53.7414654744213,-2.99303444657805,53.0896271575516,-2.4329691730368,0.8593988026326069
